"day","machine","Well.ID","line","pipettor","note","file","mateA","mateB","genotype","RDH","n_bott","growth","Init_OD","OD_at_maxslope","time_at_maxslope","control","ploidy","plate","row","col"
12,2,"88","81","linnea","","day12.csv","81",NA,"haploid","wt",100,0.240880756571804,0.302166666666667,0.745,11,FALSE,"haploid","2",8,8
12,2,"89","5x5","linnea","","day12.csv","5","5","homozygote","wt",100,0.203939951357035,0.301166666666667,0.728,14.5,FALSE,"diploid","2",9,8
12,2,"90","106","linnea","","day12.csv","106",NA,"haploid","del",100,0.199670570066868,0.3025,0.702,14.5,FALSE,"haploid","2",10,8
12,2,"91","123x20","linnea","","day12.csv","123","20","heterozygote","wt",87,0.186446926855877,0.303333333333333,0.735,15,FALSE,"diploid","2",1,9
12,2,"92","126","linnea","","day12.csv","126",NA,"haploid","wt",87,0.189006653081303,0.304666666666667,0.772,15,FALSE,"haploid","2",2,9
12,2,"93","65","linnea","","day12.csv","65",NA,"haploid","wt",100,0.186380404343378,0.302833333333333,0.755,15,FALSE,"haploid","2",3,9
12,2,"94","98x20","linnea","","day12.csv","98","20","heterozygote","wt",100,0.192956561964608,0.303166666666667,0.669,13.5,FALSE,"diploid","2",4,9
12,2,"95","79x79","linnea","","day12.csv","79","79","homozygote","del",100,0.182263973780294,0.297833333333333,0.746,15,FALSE,"diploid","2",5,9
12,2,"96","65x93","linnea","","day12.csv","65","93","heterozygote","wt",100,0.19719070359081,0.300333333333333,0.697,15,FALSE,"diploid","2",6,9
12,2,"97","119","linnea","","day12.csv","119",NA,"haploid","wt",0,0.244104657387556,0.303,0.667,10.5,TRUE,"haploid","2",7,9
12,2,"98","6x96","linnea","","day12.csv","6","96","heterozygote","del",100,0.235428358069667,0.301666666666667,0.775,11.5,FALSE,"diploid","2",8,9
12,2,"99","113x93","linnea","","day12.csv","113","93","heterozygote","wt",87,0.197828410086753,0.3005,0.694,14,FALSE,"diploid","2",9,9
12,2,"100","blank","linnea","","day12.csv","blank",NA,"haploid",NA,NA,-0.000203801953091443,0.285666666666667,0.278,23,NA,"haploid","2",10,9
13,2,"1","19","matt","","day13.csv","19",NA,"haploid","wt",0,0.263961265059565,0.247166666666667,0.709,10,TRUE,"haploid","1",1,10
13,2,"2","107","matt","","day13.csv","107",NA,"haploid","del",100,0.237298071603664,0.241166666666667,0.621,11.5,FALSE,"haploid","1",2,10
13,2,"3","30x30","matt","","day13.csv","30","30","homozygote","wt",100,0.178415504326068,0.244333333333333,0.66,13.5,FALSE,"diploid","1",3,10
13,2,"4","10x96","matt","","day13.csv","10","96","heterozygote","del",100,0.251629963471389,0.2365,0.618,13,FALSE,"diploid","1",4,10
13,2,"5","90x135","matt","","day13.csv","90","135","heterozygote","del",59,0.241792850219635,0.238833333333333,0.587,13.5,FALSE,"diploid","1",5,10
13,2,"6","114x93","matt","","day13.csv","114","93","heterozygote","wt",87,0.263156099070128,0.240666666666667,0.668,10,FALSE,"diploid","1",6,10
13,2,"7","29","matt","","day13.csv","29",NA,"haploid","del",100,0.237702916677796,0.241833333333333,0.535,15,FALSE,"haploid","1",7,10
13,2,"8","18x18","matt","","day13.csv","18","18","homozygote","wt",100,0.209902693965036,0.241166666666667,0.575,15.5,FALSE,"diploid","1",8,10
13,2,"9","81","matt","","day13.csv","81",NA,"haploid","wt",100,0.248513745626511,0.243333333333333,0.654,11,FALSE,"haploid","1",9,10
13,2,"10","88","matt","","day13.csv","88",NA,"haploid","wt",100,0.244487065986787,0.249,0.598,10.5,FALSE,"haploid","1",10,10
13,2,"11","117x117","matt","","day13.csv","117","117","homozygote","del",0,0.157675667919466,0.240166666666667,0.636,19,TRUE,"diploid","1",1,1
13,2,"12","36x36","matt","","day13.csv","36","36","homozygote","wt",100,0.267645317880705,0.237166666666667,0.638,10.5,FALSE,"diploid","1",2,1
13,2,"13","18x18","matt","","day13.csv","18","18","homozygote","wt",100,0.218320637568326,0.238,0.593,15.5,FALSE,"diploid","1",3,1
13,2,"14","68","matt","","day13.csv","68",NA,"haploid","wt",0,0.269695718496665,0.242666666666667,0.646,10,TRUE,"haploid","1",4,1
13,2,"15","88x88","matt","","day13.csv","88","88","homozygote","wt",100,0.213143326399656,0.238166666666667,0.584,15.5,FALSE,"diploid","1",5,1
13,2,"16","41x41","matt","","day13.csv","41","41","homozygote","del",100,0.218022395248596,0.2355,0.614,14.5,FALSE,"diploid","1",6,1
13,2,"17","98x20","matt","","day13.csv","98","20","heterozygote","wt",100,0.219343147489504,0.240833333333333,0.642,15,FALSE,"diploid","1",7,1
13,2,"18","16","matt","","day13.csv","16",NA,"haploid","del",100,0.229169671783769,0.2445,0.632,10.5,FALSE,"haploid","1",8,1
13,2,"19","25x96","matt","","day13.csv","25","96","heterozygote","del",100,0.254143158620601,0.237666666666667,0.641,11.5,FALSE,"diploid","1",9,1
13,2,"20","14x46","matt","","day13.csv","14","46","heterozygote","del",100,0.263062447342088,0.238166666666667,0.593,13,FALSE,"diploid","1",10,1
13,2,"21","85x93","matt","","day13.csv","85","93","heterozygote","wt",100,0.207697103882243,0.241833333333333,0.58,15,FALSE,"diploid","1",1,2
13,2,"22","60x60","matt","","day13.csv","60","60","homozygote","del",100,0.25510094015524,0.2425,0.635,10.5,FALSE,"diploid","1",2,2
13,2,"23","24x135","matt","","day13.csv","24","135","heterozygote","del",0,0.209981876364562,0.238833333333333,0.583,15.5,TRUE,"diploid","1",3,2
13,2,"24","34x96","matt","","day13.csv","34","96","heterozygote","del",100,0.177437250403756,0.238833333333333,0.614,16,FALSE,"diploid","1",4,2
13,2,"25","111x111","matt","","day13.csv","111","111","homozygote","wt",87,0.222033179153591,0.240166666666667,0.607,14.5,FALSE,"diploid","1",5,2
13,2,"26","127","matt","","day13.csv","127",NA,"haploid","wt",87,0.24214744579476,0.240833333333333,0.615,15,FALSE,"haploid","1",6,2
13,2,"27","77x77","matt","","day13.csv","77","77","homozygote","del",100,0.208393555206632,0.238,0.779,16.5,FALSE,"diploid","1",7,2
13,2,"28","10","matt","","day13.csv","10",NA,"haploid","del",100,0.208436598234107,0.243166666666667,0.634,16.5,FALSE,"haploid","1",8,2
13,2,"29","121","matt","","day13.csv","121",NA,"haploid","wt",87,0.220330343136954,0.2395,0.61,15.5,FALSE,"haploid","1",9,2
13,2,"30","blank","matt","","day13.csv","blank",NA,"haploid",NA,NA,0.000223314045033618,0.227333333333333,0.225,11,NA,"haploid","1",10,2
13,2,"31","76x96","matt","","day13.csv","76","96","heterozygote","del",100,0.25571864499252,0.237666666666667,0.575,12,FALSE,"diploid","1",1,3
13,2,"32","34","matt","","day13.csv","34",NA,"haploid","del",100,0.283485310259568,0.245166666666667,0.685,10,FALSE,"haploid","1",2,3
13,2,"33","blank","matt","","day13.csv","blank",NA,"haploid",NA,NA,0.000422291124291263,0.230333333333333,0.228,7.5,NA,"haploid","1",3,3
13,2,"34","96","matt","","day13.csv","96",NA,"haploid","del",0,0.216429779031912,0.240166666666667,0.6,15.5,TRUE,"haploid","1",4,3
13,2,"35","113x113","matt","","day13.csv","113","113","homozygote","wt",87,0.211778929185002,0.241166666666667,0.624,14.5,FALSE,"diploid","1",5,3
13,2,"36","5","matt","","day13.csv","5",NA,"haploid","wt",100,0.274530866195555,0.245166666666667,0.686,10,FALSE,"haploid","1",6,3
13,2,"37","102x102","matt","","day13.csv","102","102","homozygote","wt",100,0.214011636218148,0.24,0.614,15,FALSE,"diploid","1",7,3
13,2,"38","70x70","matt","","day13.csv","70","70","homozygote","del",0,0.180465310717359,0.235833333333333,0.592,19,TRUE,"diploid","1",8,3
13,2,"39","91","matt","","day13.csv","91",NA,"haploid","wt",0,0.263008766673845,0.245,0.682,10.5,TRUE,"haploid","1",9,3
13,2,"40","62x62","matt","","day13.csv","62","62","homozygote","wt",100,0.220170942905051,0.237333333333333,0.617,16,FALSE,"diploid","1",10,3
13,2,"41","114x114","matt","","day13.csv","114","114","homozygote","wt",87,0.199558074029382,0.240666666666667,0.63,14.5,FALSE,"diploid","1",1,4
13,2,"42","29","matt","","day13.csv","29",NA,"haploid","del",100,0.215509958437221,0.245833333333333,0.652,15,FALSE,"haploid","1",2,4
13,2,"43","28x28","matt","","day13.csv","28","28","homozygote","wt",100,0.213279926425391,0.240833333333333,0.613,15,FALSE,"diploid","1",3,4
13,2,"44","38x46","matt","","day13.csv","38","46","heterozygote","del",100,0.217333989088742,0.238333333333333,0.563,15,FALSE,"diploid","1",4,4
13,2,"45","86","matt","","day13.csv","86",NA,"haploid","del",100,0.266829244541245,0.242166666666667,0.718,11.5,FALSE,"haploid","1",5,4
13,2,"46","75x20","matt","","day13.csv","75","20","heterozygote","wt",100,0.214893006117434,0.24,0.583,15.5,FALSE,"diploid","1",6,4
13,2,"47","30x67","matt","","day13.csv","30","67","heterozygote","wt",100,0.219944342605416,0.238666666666667,0.555,15,FALSE,"diploid","1",7,4
13,2,"48","100x100","matt","","day13.csv","100","100","homozygote","del",100,0.215343162796033,0.240833333333333,0.612,15,FALSE,"diploid","1",8,4
13,2,"49","131x131","matt","","day13.csv","131","131","homozygote","del",67,0.240744567275852,0.241333333333333,0.751,14,FALSE,"diploid","1",9,4
13,2,"50","92x92","matt","","day13.csv","92","92","homozygote","wt",0,0.208755913005954,0.234333333333333,0.714,17.5,TRUE,"diploid","1",10,4
13,2,"51","blank","matt","","day13.csv","blank",NA,"haploid",NA,NA,0.000749839923486206,0.23,0.228,15,NA,"haploid","1",1,5
13,2,"52","14x14","matt","","day13.csv","14","14","homozygote","del",100,0.260058750367609,0.241166666666667,0.592,10.5,FALSE,"diploid","1",2,5
13,2,"53","124","matt","","day13.csv","124",NA,"haploid","wt",87,0.280018409182237,0.244,0.563,10.5,FALSE,"haploid","1",3,5
13,2,"54","14x14","matt","","day13.csv","14","14","homozygote","del",100,0.264361792401413,0.233666666666667,0.577,10.5,FALSE,"diploid","1",4,5
13,2,"55","100x100","matt","","day13.csv","100","100","homozygote","del",100,0.210831438823833,0.246833333333333,0.592,14.5,FALSE,"diploid","1",5,5
13,2,"56","65x65","matt","","day13.csv","65","65","homozygote","wt",100,0.222134524413553,0.2385,0.631,15,FALSE,"diploid","1",6,5
13,2,"57","127","matt","","day13.csv","127",NA,"haploid","wt",87,0.233817444705853,0.240333333333333,0.638,15,FALSE,"haploid","1",7,5
13,2,"58","blank","matt","","day13.csv","blank",NA,"haploid",NA,NA,1.81629156159602e-06,0.228166666666667,0.226,6.5,NA,"haploid","1",8,5
13,2,"59","58x58","matt","","day13.csv","58","58","homozygote","wt",100,0.235259978237368,0.239166666666667,0.75,17.5,FALSE,"diploid","1",9,5
13,2,"60","26x46","matt","","day13.csv","26","46","heterozygote","del",100,0.262988233956651,0.237666666666667,0.567,10.5,FALSE,"diploid","1",10,5
13,2,"61","19","matt","","day13.csv","19",NA,"haploid","wt",0,0.263842471684428,0.247166666666667,0.685,10,TRUE,"haploid","1",1,6
13,2,"62","98","matt","","day13.csv","98",NA,"haploid","wt",100,0.197025498471781,0.242333333333333,0.567,19.5,FALSE,"haploid","1",2,6
13,2,"63","101","matt","","day13.csv","101",NA,"haploid","wt",100,0.233956739109642,0.2505,0.619,10.5,FALSE,"haploid","1",3,6
13,2,"64","42x42","matt","","day13.csv","42","42","homozygote","wt",100,0.222536272731499,0.24,0.605,15,FALSE,"diploid","1",4,6
13,2,"65","25x96","matt","","day13.csv","25","96","heterozygote","del",100,0.247228860994486,0.241333333333333,0.598,10.5,FALSE,"diploid","1",5,6
13,2,"66","17x135","matt","","day13.csv","17","135","heterozygote","del",100,0.236642633691386,0.242,0.635,11.5,FALSE,"diploid","1",6,6
13,2,"67","113x93","matt","","day13.csv","113","93","heterozygote","wt",87,0.217452755946201,0.24,0.635,14.5,FALSE,"diploid","1",7,6
13,2,"68","7x135","matt","","day13.csv","7","135","heterozygote","del",100,0.258710853806576,0.238666666666667,0.648,10.5,FALSE,"diploid","1",8,6
13,2,"69","67x93","matt","","day13.csv","67","93","heterozygote","wt",0,0.213835783963168,0.246666666666667,0.6,15,TRUE,"diploid","1",9,6
13,2,"70","85x85","matt","","day13.csv","85","85","homozygote","wt",100,0.240913758231542,0.2385,0.626,15,FALSE,"diploid","1",10,6
13,2,"71","96","matt","","day13.csv","96",NA,"haploid","del",0,0.204500901096472,0.243333333333333,0.626,15,TRUE,"haploid","1",1,7
13,2,"72","49","matt","","day13.csv","49",NA,"haploid","del",100,0.228293351012265,0.246666666666667,0.543,14.5,FALSE,"haploid","1",2,7
13,2,"73","27","matt","","day13.csv","27",NA,"haploid","wt",100,0.210129457847708,0.242666666666667,0.666,15,FALSE,"haploid","1",3,7
13,2,"74","86x86","matt","","day13.csv","86","86","homozygote","del",100,0.227709913885876,0.241166666666667,0.584,15,FALSE,"diploid","1",4,7
13,2,"75","57x96","matt","","day13.csv","57","96","heterozygote","del",100,0.229676033411397,0.243833333333333,0.652,15,FALSE,"diploid","1",5,7
13,2,"76","16","matt","","day13.csv","16",NA,"haploid","del",100,0.287827747375013,0.246666666666667,0.679,10.5,FALSE,"haploid","1",6,7
13,2,"77","79x96","matt","","day13.csv","79","96","heterozygote","del",100,0.260946299515674,0.236333333333333,0.639,12,FALSE,"diploid","1",7,7
13,2,"78","11","matt","","day13.csv","11",NA,"haploid","wt",100,0.234198017873277,0.243,0.624,15,FALSE,"haploid","1",8,7
13,2,"79","79x79","matt","","day13.csv","79","79","homozygote","del",100,0.228940142502076,0.232333333333333,0.659,16,FALSE,"diploid","1",9,7
13,2,"80","124x124","matt","","day13.csv","124","124","homozygote","wt",87,0.23034611207895,0.239333333333333,0.607,15,FALSE,"diploid","1",10,7
13,2,"81","126","matt","","day13.csv","126",NA,"haploid","wt",87,0.200691163593225,0.242,0.607,15,FALSE,"haploid","1",1,8
13,2,"82","125x20","matt","","day13.csv","125","20","heterozygote","wt",87,0.205925370430626,0.246833333333333,0.647,15,FALSE,"diploid","1",2,8
13,2,"83","73x135","matt","","day13.csv","73","135","heterozygote","del",100,0.252609924822345,0.245666666666667,0.576,10.5,FALSE,"diploid","1",3,8
13,2,"84","22","matt","","day13.csv","22",NA,"haploid","del",0,0.280838557947805,0.248166666666667,0.714,10.5,TRUE,"haploid","1",4,8
13,2,"85","101","matt","","day13.csv","101",NA,"haploid","wt",100,0.233016155318233,0.252833333333333,0.651,10.5,FALSE,"haploid","1",5,8
13,2,"86","120","matt","","day13.csv","120",NA,"haploid","del",0,0.278414743767885,0.250333333333333,0.682,11.5,TRUE,"haploid","1",6,8
13,2,"87","43x43","matt","","day13.csv","43","43","homozygote","wt",0,0.241041889006977,0.241833333333333,0.654,15,TRUE,"diploid","1",7,8
13,2,"88","80x80","matt","","day13.csv","80","80","homozygote","del",100,0.207791341655383,0.239333333333333,0.593,15.5,FALSE,"diploid","1",8,8
13,2,"89","53x53","matt","","day13.csv","53","53","homozygote","del",100,0.263827234447955,0.240833333333333,0.707,13.5,FALSE,"diploid","1",9,8
13,2,"90","3x135","matt","","day13.csv","3","135","heterozygote","del",100,0.260225994597185,0.234666666666667,0.606,12,FALSE,"diploid","1",10,8
13,2,"91","56","matt","","day13.csv","56",NA,"haploid","wt",100,0.19320920084942,0.249166666666667,0.582,15,FALSE,"haploid","1",1,9
13,2,"92","56","matt","","day13.csv","56",NA,"haploid","wt",100,0.198337945833682,0.249,0.608,15,FALSE,"haploid","1",2,9
13,2,"93","61x135","matt","","day13.csv","61","135","heterozygote","del",100,0.206147172682192,0.244166666666667,0.565,15,FALSE,"diploid","1",3,9
13,2,"94","72x96","matt","","day13.csv","72","96","heterozygote","del",0,0.253543446501747,0.249,0.649,10.5,TRUE,"diploid","1",4,9
13,2,"95","42x93","matt","","day13.csv","42","93","heterozygote","wt",100,0.231734486383361,0.251333333333333,0.575,14.5,FALSE,"diploid","1",5,9
13,2,"96","35","matt","","day13.csv","35",NA,"haploid","del",100,0.207594272910727,0.2475,0.611,14.5,FALSE,"haploid","1",6,9
13,2,"97","90x90","matt","","day13.csv","90","90","homozygote","del",59,0.187387909006409,0.2375,0.643,19.5,FALSE,"diploid","1",7,9
13,2,"98","65","matt","","day13.csv","65",NA,"haploid","wt",100,0.208717583016771,0.245333333333333,0.599,14.5,FALSE,"haploid","1",8,9
13,2,"99","23","matt","","day13.csv","23",NA,"haploid","wt",0,0.284495320052036,0.2455,0.672,10,TRUE,"haploid","1",9,9
13,2,"100","78","matt","","day13.csv","78",NA,"haploid","wt",100,0.203819122485127,0.24,0.614,15.5,FALSE,"haploid","1",10,9
13,2,"1","116x135","matt","","day13.csv","116","135","heterozygote","del",0,0.247736066788518,0.239166666666667,0.562,10.5,TRUE,"diploid","2",1,10
13,2,"2","17x17","matt","","day13.csv","17","17","homozygote","del",100,0.21446614679177,0.240333333333333,0.6,16,FALSE,"diploid","2",2,10
13,2,"3","3","matt","","day13.csv","3",NA,"haploid","del",100,0.206961084336932,0.2415,0.601,15,FALSE,"haploid","2",3,10
13,2,"4","6x96","matt","","day13.csv","6","96","heterozygote","del",100,0.26593239290662,0.241666666666667,0.64,11,FALSE,"diploid","2",4,10
13,2,"5","89x135","matt","","day13.csv","89","135","heterozygote","del",100,0.176517757505268,0.233333333333333,0.626,16.5,FALSE,"diploid","2",5,10
13,2,"6","120","matt","","day13.csv","120",NA,"haploid","del",0,0.257938867120888,0.243333333333333,0.682,11.5,TRUE,"haploid","2",6,10
13,2,"7","79x79","matt","","day13.csv","79","79","homozygote","del",100,0.218607284488415,0.236166666666667,0.682,16,FALSE,"diploid","2",7,10
13,2,"8","115x20","matt","","day13.csv","115","20","heterozygote","wt",0,0.262550688912011,0.237,0.57,10,TRUE,"diploid","2",8,10
13,2,"9","8","matt","","day13.csv","8",NA,"haploid","wt",100,0.207338854885108,0.243833333333333,0.617,15.5,FALSE,"haploid","2",9,10
13,2,"10","126","matt","","day13.csv","126",NA,"haploid","wt",87,0.213341887567164,0.2455,0.603,15,FALSE,"haploid","2",10,10
13,2,"11","85x93","matt","","day13.csv","85","93","heterozygote","wt",100,0.209040578802444,0.240166666666667,0.635,15,FALSE,"diploid","2",1,1
13,2,"12","113x113","matt","","day13.csv","113","113","homozygote","wt",87,0.220467849076922,0.239166666666667,0.65,14.5,FALSE,"diploid","2",2,1
13,2,"13","45x45","matt","","day13.csv","45","45","homozygote","wt",0,0.219031585010909,0.239,0.701,16,TRUE,"diploid","2",3,1
13,2,"14","48","matt","","day13.csv","48",NA,"haploid","del",0,0.276329414763965,0.247,0.686,10,TRUE,"haploid","2",4,1
13,2,"15","4x4","matt","","day13.csv","4","4","homozygote","del",100,0.249185841805222,0.238166666666667,0.627,11,FALSE,"diploid","2",5,1
13,2,"16","31x46","matt","","day13.csv","31","46","heterozygote","del",100,0.269178869483078,0.236333333333333,0.604,10.5,FALSE,"diploid","2",6,1
13,2,"17","20x67","matt","","day13.csv","20","67","heterozygote","wt",0,0.213543686888862,0.2425,0.597,15,TRUE,"diploid","2",7,1
13,2,"18","119x93","matt","","day13.csv","119","93","heterozygote","wt",0,0.21601329253107,0.2415,0.617,14.5,TRUE,"diploid","2",8,1
13,2,"19","40x135","matt","","day13.csv","40","135","heterozygote","del",100,0.246704644224494,0.234166666666667,0.581,11.5,FALSE,"diploid","2",9,1
13,2,"20","73x73","matt","","day13.csv","73","73","homozygote","del",100,0.151971306577847,0.237833333333333,0.583,19,FALSE,"diploid","2",10,1
13,2,"21","131x131","matt","","day13.csv","131","131","homozygote","del",67,0.240868279027806,0.2425,0.651,12.5,FALSE,"diploid","2",1,2
13,2,"22","11","matt","","day13.csv","11",NA,"haploid","wt",100,0.210654924232001,0.243333333333333,0.645,15,FALSE,"haploid","2",2,2
13,2,"23","25x25","matt","","day13.csv","25","25","homozygote","del",100,0.2264374626193,0.242,0.626,15,FALSE,"diploid","2",3,2
13,2,"24","97x93","matt","","day13.csv","97","93","heterozygote","wt",100,0.220128632469341,0.244166666666667,0.731,15,FALSE,"diploid","2",4,2
13,2,"25","115","matt","","day13.csv","115",NA,"haploid","wt",0,0.266679214513954,0.2475,0.682,10.5,TRUE,"haploid","2",5,2
13,2,"26","47x47","matt","","day13.csv","47","47","homozygote","del",0,0.261493639608368,0.239666666666667,0.575,10,TRUE,"diploid","2",6,2
13,2,"27","110x110","matt","","day13.csv","110","110","homozygote","wt",87,0.218014060110461,0.242,0.636,14.5,FALSE,"diploid","2",7,2
13,2,"28","102x102","matt","","day13.csv","102","102","homozygote","wt",100,0.212301383104019,0.243,0.665,15,FALSE,"diploid","2",8,2
13,2,"29","59x20","matt","","day13.csv","59","20","heterozygote","wt",100,0.215723877478036,0.242166666666667,0.574,15,FALSE,"diploid","2",9,2
13,2,"30","71","matt","","day13.csv","71",NA,"haploid","del",0,0.265926448242415,0.248166666666667,0.693,10,TRUE,"haploid","2",10,2
13,2,"31","37","matt","","day13.csv","37",NA,"haploid","del",100,0.266218003136531,0.247,0.691,10,FALSE,"haploid","2",1,3
13,2,"32","79","matt","","day13.csv","79",NA,"haploid","del",100,0.195295408619844,0.2415,0.624,15.5,FALSE,"haploid","2",2,3
13,2,"33","87x87","matt","","day13.csv","87","87","homozygote","del",100,0.259416755654662,0.238833333333333,0.574,10.5,FALSE,"diploid","2",3,3
13,2,"34","104x104","matt","","day13.csv","104","104","homozygote","wt",100,0.212165235988215,0.245,0.642,14,FALSE,"diploid","2",4,3
13,2,"35","68","matt","","day13.csv","68",NA,"haploid","wt",0,0.268415104279218,0.2485,0.652,10,TRUE,"haploid","2",5,3
13,2,"36","1x1","matt","","day13.csv","1","1","homozygote","wt",100,0.21932951842496,0.246,0.579,13.5,FALSE,"diploid","2",6,3
13,2,"37","38x46","matt","","day13.csv","38","46","heterozygote","del",100,0.223232491258774,0.243166666666667,0.597,15,FALSE,"diploid","2",7,3
13,2,"38","28","matt","","day13.csv","28",NA,"haploid","wt",100,0.269644368994237,0.247,0.665,10,FALSE,"haploid","2",8,3
13,2,"39","18x67","matt","","day13.csv","18","67","heterozygote","wt",100,0.219516747662629,0.2415,0.622,15,FALSE,"diploid","2",9,3
13,2,"40","69x67","matt","","day13.csv","69","67","heterozygote","wt",0,0.21202787429675,0.2395,0.566,15,TRUE,"diploid","2",10,3
13,2,"41","49x49","matt","","day13.csv","49","49","homozygote","del",100,0.230711794330096,0.239,0.636,12,FALSE,"diploid","2",1,4
13,2,"42","19x19","matt","","day13.csv","19","19","homozygote","wt",0,0.211123228188725,0.243,0.62,14.5,TRUE,"diploid","2",2,4
13,2,"43","66x93","matt","","day13.csv","66","93","heterozygote","wt",100,0.191511577135595,0.241666666666667,0.625,16,FALSE,"diploid","2",3,4
13,2,"44","109","matt","","day13.csv","109",NA,"haploid","wt",87,0.26754771359494,0.24,0.623,11.5,FALSE,"haploid","2",4,4
13,2,"45","6x96","matt","","day13.csv","6","96","heterozygote","del",100,0.254485340722699,0.2425,0.562,10.5,FALSE,"diploid","2",5,4
13,2,"46","127","matt","","day13.csv","127",NA,"haploid","wt",87,0.21960320975567,0.2425,0.636,14.5,FALSE,"haploid","2",6,4
13,2,"47","86x86","matt","","day13.csv","86","86","homozygote","del",100,0.228056456541559,0.244833333333333,0.593,15,FALSE,"diploid","2",7,4
13,2,"48","23","matt","","day13.csv","23",NA,"haploid","wt",0,0.271640015889196,0.247666666666667,0.664,10,TRUE,"haploid","2",8,4
13,2,"49","95x135","matt","","day13.csv","95","135","heterozygote","del",0,0.22053264747135,0.245666666666667,0.583,13.5,TRUE,"diploid","2",9,4
13,2,"50","64x46","matt","","day13.csv","64","46","heterozygote","del",100,0.268512899825879,0.238666666666667,0.624,10.5,FALSE,"diploid","2",10,4
13,2,"51","7x135","matt","","day13.csv","7","135","heterozygote","del",100,0.256940803297634,0.2435,0.646,10.5,FALSE,"diploid","2",1,5
13,2,"52","32","matt","","day13.csv","32",NA,"haploid","del",100,0.212471464139385,0.246,0.69,15,FALSE,"haploid","2",2,5
13,2,"53","76","matt","","day13.csv","76",NA,"haploid","del",100,0.210025435809502,0.2435,0.613,14.5,FALSE,"haploid","2",3,5
13,2,"54","57","matt","","day13.csv","57",NA,"haploid","del",100,0.192145200247906,0.247,0.644,15,FALSE,"haploid","2",4,5
13,2,"55","7","matt","","day13.csv","7",NA,"haploid","del",100,0.264464192759051,0.251333333333333,0.699,10,FALSE,"haploid","2",5,5
13,2,"56","67x93","matt","","day13.csv","67","93","heterozygote","wt",0,0.220419363364255,0.242166666666667,0.647,15,TRUE,"diploid","2",6,5
13,2,"57","103x96","matt","","day13.csv","103","96","heterozygote","del",100,0.206703906699412,0.243833333333333,0.663,13.5,FALSE,"diploid","2",7,5
13,2,"58","19x67","matt","","day13.csv","19","67","heterozygote","wt",0,0.223211418842739,0.241166666666667,0.61,14.5,TRUE,"diploid","2",8,5
13,2,"59","96x96","matt","","day13.csv","96","96","homozygote","del",0,0.266086539729704,0.238,0.626,10.5,TRUE,"diploid","2",9,5
13,2,"60","46x46","matt","","day13.csv","46","46","homozygote","del",0,0.265184305570099,0.237166666666667,0.591,10.5,TRUE,"diploid","2",10,5
13,2,"61","3x135","matt","","day13.csv","3","135","heterozygote","del",100,0.251736563022797,0.2365,0.612,12,FALSE,"diploid","2",1,6
13,2,"62","57","matt","","day13.csv","57",NA,"haploid","del",100,0.18567848610318,0.2475,0.659,15,FALSE,"haploid","2",2,6
13,2,"63","18","matt","","day13.csv","18",NA,"haploid","wt",100,0.267455643568337,0.247333333333333,0.644,10,FALSE,"haploid","2",3,6
13,2,"64","17x135","matt","","day13.csv","17","135","heterozygote","del",100,0.241683018389893,0.239333333333333,0.629,11.5,FALSE,"diploid","2",4,6
13,2,"65","41","matt","","day13.csv","41",NA,"haploid","del",100,0.213864011205933,0.243333333333333,0.615,14.5,FALSE,"haploid","2",5,6
13,2,"66","100","matt","","day13.csv","100",NA,"haploid","del",100,0.218611271324276,0.243166666666667,0.597,14.5,FALSE,"haploid","2",6,6
13,2,"67","99x46","matt","","day13.csv","99","46","heterozygote","del",100,0.264369915448093,0.237833333333333,0.612,11,FALSE,"diploid","2",7,6
13,2,"68","16x16","matt","","day13.csv","16","16","homozygote","del",100,0.225482722462922,0.240333333333333,0.641,11.5,FALSE,"diploid","2",8,6
13,2,"69","22x96","matt","","day13.csv","22","96","heterozygote","del",0,0.196371570421183,0.239833333333333,0.671,13.5,TRUE,"diploid","2",9,6
13,2,"70","70x96","matt","","day13.csv","70","96","heterozygote","del",0,0.215122677393875,0.240333333333333,0.592,15,TRUE,"diploid","2",10,6
13,2,"71","78","matt","","day13.csv","78",NA,"haploid","wt",100,0.203157008601962,0.246,0.635,15,FALSE,"haploid","2",1,7
13,2,"72","80x135","matt","","day13.csv","80","135","heterozygote","del",100,0.249883613573365,0.2405,0.626,11,FALSE,"diploid","2",2,7
13,2,"73","114x114","matt","","day13.csv","114","114","homozygote","wt",87,0.205887130069748,0.240333333333333,0.638,14,FALSE,"diploid","2",3,7
13,2,"74","42","matt","","day13.csv","42",NA,"haploid","wt",100,0.190698905627729,0.242,0.592,15,FALSE,"haploid","2",4,7
13,2,"75","47x47","matt","","day13.csv","47","47","homozygote","del",0,0.249980189545584,0.245166666666667,0.672,10.5,TRUE,"diploid","2",5,7
13,2,"76","48x135","matt","","day13.csv","48","135","heterozygote","del",0,0.208089697209535,0.2425,0.707,13,TRUE,"diploid","2",6,7
13,2,"77","86x46","matt","","day13.csv","86","46","heterozygote","del",100,0.259321138995627,0.248166666666667,0.606,10,FALSE,"diploid","2",7,7
13,2,"78","105x67","matt","","day13.csv","105","67","heterozygote","wt",100,0.215615897589116,0.241,0.664,14.5,FALSE,"diploid","2",8,7
13,2,"79","93x93","matt","","day13.csv","93","93","homozygote","wt",0,0.218850428138073,0.238666666666667,0.653,15,TRUE,"diploid","2",9,7
