Day,Machine,Plate,Bioscreen_plate,Well,Line,Rack,Column,Row,Pipettor,Aberrant,Volume,Shaking
8,2,1,3,28,M77,3,G,1,Bryn,FALSE,150,Medium
8,2,1,3,29,K33,3,G,2,Bryn,FALSE,150,Medium
8,2,1,3,30,K34,3,G,3,Bryn,FALSE,150,Medium
8,2,1,3,31,M81,3,G,4,Bryn,FALSE,150,Medium
8,2,1,3,32,M30,3,G,5,Bryn,FALSE,150,Medium
8,2,1,3,33,K115,3,G,6,Bryn,FALSE,150,Medium
8,2,1,3,34,K128,3,H,1,Bryn,FALSE,150,Medium
8,2,1,3,35,K42,3,H,2,Bryn,FALSE,150,Medium
8,2,1,3,36,M154,3,H,3,Bryn,FALSE,150,Medium
8,2,1,3,37,K92,3,H,4,Bryn,FALSE,150,Medium
8,2,1,3,38,K20,3,H,5,Bryn,FALSE,150,Medium
8,2,1,3,39,Ma+2.2,3,H,6,Bryn,FALSE,150,Medium
8,2,1,3,40,K19,3,I,1,Bryn,FALSE,150,Medium
8,2,1,3,41,M13,3,I,2,Bryn,FALSE,150,Medium
8,2,1,3,42,K90,3,I,3,Bryn,FALSE,150,Medium
8,2,1,3,43,K121,3,I,4,Bryn,FALSE,150,Medium
8,2,1,3,44,K131,3,I,5,Bryn,FALSE,150,Medium
8,2,1,3,45,M129,3,I,6,Bryn,FALSE,150,Medium
8,2,1,3,46,M141,3,J,1,Bryn,FALSE,150,Medium
8,2,1,3,47,M181,3,J,2,Bryn,FALSE,150,Medium
8,2,1,3,48,K63,3,J,3,Bryn,FALSE,150,Medium
8,2,1,3,49,Ma+1.3,3,J,4,Bryn,FALSE,150,Medium
8,2,1,3,50,K59,3,J,5,Bryn,FALSE,150,Medium
8,2,1,3,51,M6,3,J,6,Bryn,FALSE,150,Medium
8,2,1,3,52,blank,n,n,n,Bryn,FALSE,150,Medium
8,2,1,3,53,M38,1,A,1,Bryn,FALSE,150,Medium
8,2,1,3,54,M50,1,A,2,Bryn,FALSE,150,Medium
8,2,1,3,55,M26,1,A,3,Bryn,FALSE,150,Medium
8,2,1,3,56,Ma+2.1,1,A,4,Bryn,FALSE,150,Medium
8,2,1,3,57,K40,1,A,5,Bryn,FALSE,150,Medium
8,2,1,3,58,M21,1,A,6,Bryn,FALSE,150,Medium
8,2,1,3,59,K14,1,A,7,Bryn,FALSE,150,Medium
8,2,1,3,60,M17,1,A,8,Bryn,FALSE,150,Medium
8,2,1,3,61,K101,1,A,9,Bryn,FALSE,150,Medium
8,2,1,3,62,K127,1,A,10,Bryn,FALSE,150,Medium
8,2,1,3,63,K5,1,B,1,Bryn,FALSE,150,Medium
8,2,1,3,64,K98,1,B,2,Bryn,FALSE,150,Medium
8,2,1,3,65,K57,1,B,3,Bryn,FALSE,150,Medium
8,2,1,3,66,K111,1,B,4,Bryn,FALSE,150,Medium
8,2,1,3,67,K97,1,B,5,Bryn,FALSE,150,Medium
8,2,1,3,68,K16,1,B,6,Bryn,FALSE,150,Medium
8,2,1,3,69,K66,1,B,7,Bryn,FALSE,150,Medium
8,2,1,3,70,K60,1,B,8,Bryn,FALSE,150,Medium
8,2,1,3,71,K104,1,B,9,Bryn,FALSE,150,Medium
8,2,1,3,72,K76,1,B,10,Bryn,FALSE,150,Medium
8,2,1,3,73,Malpha-3.1,1,C,1,Bryn,FALSE,150,Medium
8,2,1,3,74,K116,1,C,2,Bryn,FALSE,150,Medium
8,2,1,3,75,K74,1,C,3,Bryn,FALSE,150,Medium
8,2,1,3,76,Ma-1.2,1,C,4,Bryn,FALSE,150,Medium
8,2,1,3,77,M73,1,C,5,Bryn,FALSE,150,Medium
8,2,1,3,78,M118,1,C,6,Bryn,FALSE,150,Medium
8,2,1,3,79,Malpha-1.2,1,C,7,Bryn,FALSE,150,Medium
8,2,1,3,80,K95,1,C,8,Bryn,FALSE,150,Medium
8,2,1,3,81,M169,1,C,9,Bryn,FALSE,150,Medium
8,2,1,3,82,M211,1,C,10,Bryn,FALSE,150,Medium
8,2,1,3,83,K65,1,D,1,Bryn,FALSE,150,Medium
8,2,1,3,84,K81,1,D,2,Bryn,FALSE,150,Medium
8,2,1,3,85,M197,1,D,3,Bryn,FALSE,150,Medium
8,2,1,3,86,M193,1,D,4,Bryn,FALSE,150,Medium
8,2,1,3,87,M49,1,D,5,Bryn,FALSE,150,Medium
8,2,1,3,88,K31,1,D,6,Bryn,FALSE,150,Medium
8,2,1,3,89,K88,1,D,7,Bryn,FALSE,150,Medium
8,2,1,3,90,K55,1,D,8,Bryn,FALSE,150,Medium
8,2,1,3,91,K135,1,D,9,Bryn,FALSE,150,Medium
8,2,1,3,92,K82,1,D,10,Bryn,FALSE,150,Medium
8,2,1,3,93,M78,1,E,1,Bryn,FALSE,150,Medium
8,2,1,3,94,M109,1,E,2,Bryn,FALSE,150,Medium
8,2,1,3,95,Ma-2.1,1,E,3,Bryn,FALSE,150,Medium
8,2,1,3,96,K44,1,E,4,Bryn,FALSE,150,Medium
8,2,1,3,97,M174,1,E,5,Bryn,FALSE,150,Medium
8,2,1,3,98,K17,1,E,6,Bryn,FALSE,150,Medium
8,2,1,3,99,K18,1,E,7,Bryn,FALSE,150,Medium
8,2,1,3,100,K110,1,E,8,Bryn,FALSE,150,Medium
8,2,2,4,1,M157,1,E,9,Bryn,FALSE,150,Medium
8,2,2,4,2,K71,1,E,10,Bryn,FALSE,150,Medium
8,2,2,4,3,M85,1,F,1,Bryn,FALSE,150,Medium
8,2,2,4,4,M145,1,F,2,Bryn,FALSE,150,Medium
8,2,2,4,5,K75,1,F,3,Bryn,FALSE,150,Medium
8,2,2,4,6,K47,1,F,4,Bryn,FALSE,150,Medium
8,2,2,4,7,K24,1,F,5,Bryn,FALSE,150,Medium
8,2,2,4,8,K96,1,F,6,Bryn,FALSE,150,Medium
8,2,2,4,9,M214,1,F,7,Bryn,FALSE,150,Medium
8,2,2,4,10,M206,1,F,8,Bryn,FALSE,150,Medium
8,2,2,4,11,M133,1,F,9,Bryn,FALSE,150,Medium
8,2,2,4,12,M210,1,F,10,Bryn,FALSE,150,Medium
8,2,2,4,13,K89,1,G,1,Bryn,FALSE,150,Medium
8,2,2,4,14,M173,1,G,2,Bryn,FALSE,150,Medium
8,2,2,4,15,M220,1,G,3,Bryn,FALSE,150,Medium
8,2,2,4,16,M5,1,G,4,Bryn,FALSE,150,Medium
8,2,2,4,17,M89,1,G,5,Bryn,FALSE,150,Medium
8,2,2,4,18,M14,1,G,6,Bryn,FALSE,150,Medium
8,2,2,4,19,M93,1,G,7,Bryn,FALSE,150,Medium
8,2,2,4,20,M208,1,G,8,Bryn,FALSE,150,Medium
8,2,2,4,21,M150,1,G,9,Bryn,FALSE,150,Medium
8,2,2,4,22,M1,1,G,10,Bryn,FALSE,150,Medium
8,2,2,4,23,M202,1,H,1,Bryn,FALSE,150,Medium
8,2,2,4,24,K68,1,H,2,Bryn,FALSE,150,Medium
8,2,2,4,25,M65,1,H,3,Bryn,FALSE,150,Medium
8,2,2,4,26,K8,1,H,4,Bryn,FALSE,150,Medium
8,2,2,4,27,M177,1,H,5,Bryn,FALSE,150,Medium
8,2,2,4,28,K79,1,H,6,Bryn,FALSE,150,Medium
8,2,2,4,29,Ma-3.1,1,H,7,Bryn,FALSE,150,Medium
8,2,2,4,30,M117,1,H,8,Bryn,FALSE,150,Medium
8,2,2,4,31,Ma-1.3,1,H,9,Bryn,FALSE,150,Medium
8,2,2,4,32,M62,1,H,10,Bryn,FALSE,150,Medium
8,2,2,4,33,K107,1,I,1,Bryn,FALSE,150,Medium
8,2,2,4,34,K54,1,I,2,Bryn,FALSE,150,Medium
8,2,2,4,35,M57,1,I,3,Bryn,FALSE,150,Medium
8,2,2,4,36,M186,1,I,4,Bryn,FALSE,150,Medium
8,2,2,4,37,K43,1,I,5,Bryn,FALSE,150,Medium
8,2,2,4,38,M121,1,I,6,Bryn,FALSE,150,Medium
8,2,2,4,39,Malpha+3.1,1,I,7,Bryn,FALSE,150,Medium
8,2,2,4,40,Malpha+2.2,1,I,8,Bryn,FALSE,150,Medium
8,2,2,4,41,K87,1,I,9,Bryn,FALSE,150,Medium
8,2,2,4,42,K22,1,I,10,Bryn,FALSE,150,Medium
8,2,2,4,43,M165,1,J,1,Bryn,FALSE,150,Medium
8,2,2,4,44,K61,1,J,2,Bryn,FALSE,150,Medium
8,2,2,4,45,K12,1,J,3,Bryn,FALSE,150,Medium
8,2,2,4,46,K136,1,J,4,Bryn,FALSE,150,Medium
8,2,2,4,47,K108,1,J,5,Bryn,FALSE,150,Medium
8,2,2,4,48,K50,1,J,6,Bryn,FALSE,150,Medium
8,2,2,4,49,M105,1,J,7,Bryn,FALSE,150,Medium
8,2,2,4,50,Malpha+2.3,1,J,8,Bryn,FALSE,150,Medium
8,2,2,4,51,Ma+1.1,1,J,9,Bryn,FALSE,150,Medium
8,2,2,4,52,M113,1,J,10,Bryn,FALSE,150,Medium
8,2,2,4,53,K80,2,A,1,Bryn,FALSE,150,Medium
8,2,2,4,54,M218,2,A,2,Bryn,FALSE,150,Medium
8,2,2,4,55,K120,2,A,3,Bryn,FALSE,150,Medium
8,2,2,4,56,K11,2,A,4,Bryn,FALSE,150,Medium
8,2,2,4,57,M216,2,A,5,Bryn,FALSE,150,Medium
8,2,2,4,58,M209,2,A,6,Bryn,FALSE,150,Medium
8,2,2,4,59,K7,2,A,7,Bryn,FALSE,150,Medium
8,2,2,4,60,M94,2,A,8,Bryn,FALSE,150,Medium
8,2,2,4,61,M97,2,A,9,Bryn,FALSE,150,Medium
8,2,2,4,62,M102,2,A,10,Bryn,FALSE,150,Medium
8,2,2,4,63,M45,2,B,1,Bryn,FALSE,150,Medium
8,2,2,4,64,K46,2,B,2,Bryn,FALSE,150,Medium
8,2,2,4,65,M213,2,B,3,Bryn,FALSE,150,Medium
8,2,2,4,66,K103,2,B,4,Bryn,FALSE,150,Medium
8,2,2,4,67,K117,2,B,5,Bryn,FALSE,150,Medium
8,2,2,4,68,K25,2,B,6,Bryn,FALSE,150,Medium
8,2,2,4,69,K85,2,B,7,Bryn,FALSE,150,Medium
8,2,2,4,70,M106,2,B,8,Bryn,FALSE,150,Medium
8,2,2,4,71,K10,2,B,9,Bryn,FALSE,150,Medium
8,2,2,4,72,Malpha+1.1,2,B,10,Bryn,FALSE,150,Medium
8,2,2,4,73,Ma-2.2,2,C,1,Bryn,FALSE,150,Medium
8,2,2,4,74,K41,2,C,2,Bryn,FALSE,150,Medium
8,2,2,4,75,K48,2,C,3,Bryn,FALSE,150,Medium
8,2,2,4,76,K36,2,C,4,Bryn,FALSE,150,Medium
8,2,2,4,77,K78,2,C,5,Bryn,FALSE,150,Medium
8,2,2,4,78,K99,2,C,6,Bryn,FALSE,150,Medium
8,2,2,4,79,M158,2,C,7,Bryn,FALSE,150,Medium
8,2,2,4,80,M215,2,C,8,Bryn,FALSE,150,Medium
8,2,2,4,81,K1,2,C,9,Bryn,FALSE,150,Medium
8,2,2,4,82,Malpha+2.1,2,C,10,Bryn,FALSE,150,Medium
8,2,2,4,83,K93,2,D,1,Bryn,FALSE,150,Medium
8,2,2,4,84,M130,2,D,2,Bryn,FALSE,150,Medium
8,2,2,4,85,K125,2,D,3,Bryn,FALSE,150,Medium
8,2,2,4,86,Ma+1.2,2,D,4,Bryn,FALSE,150,Medium
8,2,2,4,87,K122,2,D,5,Bryn,FALSE,150,Medium
8,2,2,4,88,M219,2,D,6,Bryn,FALSE,150,Medium
8,2,2,4,89,K124,2,D,7,Bryn,FALSE,150,Medium
8,2,2,4,90,K70,2,D,8,Bryn,FALSE,150,Medium
8,2,2,4,91,M86,2,D,9,Bryn,FALSE,150,Medium
8,2,2,4,92,M137,2,D,10,Bryn,FALSE,150,Medium
8,2,2,4,93,K35,2,E,1,Bryn,FALSE,150,Medium
8,2,2,4,94,K53,2,E,2,Bryn,FALSE,150,Medium
8,2,2,4,95,Ma+3.2,2,E,3,Bryn,FALSE,150,Medium
8,2,2,4,96,Malpha+1.3,2,E,4,Bryn,FALSE,150,Medium
8,2,2,4,97,Ma-3.2,2,E,5,Bryn,FALSE,150,Medium
8,2,2,4,98,M153,2,E,6,Bryn,FALSE,150,Medium
8,2,2,4,99,M194,2,E,7,Bryn,FALSE,150,Medium
8,2,2,4,100,M33,2,E,8,Bryn,FALSE,150,Medium
9,2,1,1,1,M2,2,E,9,Bryn,FALSE,150,Medium
9,2,1,1,2,K27,2,E,10,Bryn,FALSE,150,Medium
9,2,1,1,3,K100,2,F,1,Bryn,FALSE,150,Medium
9,2,1,1,4,K15,2,F,2,Bryn,FALSE,150,Medium
9,2,1,1,5,K56,2,F,3,Bryn,FALSE,150,Medium
9,2,1,1,6,K6,2,F,4,Bryn,FALSE,150,Medium
9,2,1,1,7,K83,2,F,5,Bryn,FALSE,150,Medium
9,2,1,1,8,K26,2,F,6,Bryn,FALSE,150,Medium
9,2,1,1,9,M114,2,F,7,Bryn,FALSE,150,Medium
9,2,1,1,10,K30,2,F,8,Bryn,FALSE,150,Medium
9,2,1,1,11,M207,2,F,9,Bryn,FALSE,150,Medium
9,2,1,1,12,Ma+2.3,2,F,10,Bryn,FALSE,150,Medium
9,2,1,1,13,M204,2,G,1,Bryn,FALSE,150,Medium
9,2,1,1,14,M166,2,G,2,Bryn,FALSE,150,Medium
9,2,1,1,15,K23,2,G,3,Bryn,FALSE,150,Medium
9,2,1,1,16,M22,2,G,4,Bryn,FALSE,150,Medium
9,2,1,1,17,M190,2,G,5,Bryn,FALSE,150,Medium
9,2,1,1,18,M53,2,G,6,Bryn,FALSE,150,Medium
9,2,1,1,19,K69,2,G,7,Bryn,FALSE,150,Medium
9,2,1,1,20,Malpha-2.2,2,G,8,Bryn,FALSE,150,Medium
9,2,1,1,21,M134,2,G,9,Bryn,FALSE,150,Medium
9,2,1,1,22,K45,2,G,10,Bryn,FALSE,150,Medium
9,2,1,1,23,K62,2,H,1,Bryn,FALSE,150,Medium
9,2,1,1,24,K67,2,H,2,Bryn,FALSE,150,Medium
9,2,1,1,25,K113,2,H,3,Bryn,FALSE,150,Medium
9,2,1,1,26,M149,2,H,4,Bryn,FALSE,150,Medium
9,2,1,1,27,Malpha-3.3,2,H,5,Bryn,FALSE,150,Medium
9,2,1,1,28,M10,2,H,6,Bryn,FALSE,150,Medium
9,2,1,1,29,M161,2,H,7,Bryn,FALSE,150,Medium
9,2,1,1,30,K114,2,H,8,Bryn,FALSE,150,Medium
9,2,1,1,31,K106,2,H,9,Bryn,FALSE,150,Medium
9,2,1,1,32,K126,2,H,10,Bryn,FALSE,150,Medium
9,2,1,1,33,K77,2,I,1,Bryn,FALSE,150,Medium
9,2,1,1,34,K51,2,I,2,Bryn,FALSE,150,Medium
9,2,1,1,35,K133,2,I,3,Bryn,FALSE,150,Medium
9,2,1,1,36,M126,2,I,4,Bryn,FALSE,150,Medium
9,2,1,1,37,M25,2,I,5,Bryn,FALSE,150,Medium
9,2,1,1,38,K3,2,I,6,Bryn,FALSE,150,Medium
9,2,1,1,39,K134,2,I,7,Bryn,FALSE,150,Medium
9,2,1,1,40,K2,2,I,8,Bryn,FALSE,150,Medium
9,2,1,1,41,K102,2,I,9,Bryn,FALSE,150,Medium
9,2,1,1,42,M178,2,I,10,Bryn,FALSE,150,Medium
9,2,1,1,43,K4,2,J,1,Bryn,FALSE,150,Medium
9,2,1,1,44,K49,2,J,2,Bryn,FALSE,150,Medium
9,2,1,1,45,Malpha-1.1,2,J,3,Bryn,FALSE,150,Medium
9,2,1,1,46,K119,2,J,4,Bryn,FALSE,150,Medium
9,2,1,1,47,K109,2,J,5,Bryn,FALSE,150,Medium
9,2,1,1,48,Malpha-2.1,2,J,6,Bryn,FALSE,150,Medium
9,2,1,1,49,K37,2,J,7,Bryn,FALSE,150,Medium
9,2,1,1,50,K118,2,J,8,Bryn,FALSE,150,Medium
9,2,1,1,51,K123,2,J,9,Bryn,FALSE,150,Medium
9,2,1,1,52,Malpha-3.2,2,J,10,Bryn,FALSE,150,Medium
9,2,1,1,53,K129,3,A,1,Bryn,FALSE,150,Medium
9,2,1,1,54,K73,3,A,2,Bryn,FALSE,150,Medium
9,2,1,1,55,Malpha-1.3,3,A,3,Bryn,FALSE,150,Medium
9,2,1,1,56,M185,3,A,4,Bryn,FALSE,150,Medium
9,2,1,1,57,M61,3,A,5,Bryn,FALSE,150,Medium
9,2,1,1,58,K39,3,A,6,Bryn,FALSE,150,Medium
9,2,1,1,59,K84,3,A,7,Bryn,FALSE,150,Medium
9,2,1,1,60,Ma+3.3,3,B,1,Bryn,FALSE,150,Medium
9,2,1,1,61,K91,3,B,2,Bryn,FALSE,150,Medium
9,2,1,1,62,M212,3,B,3,Bryn,FALSE,150,Medium
9,2,1,1,63,K86,3,B,4,Bryn,FALSE,150,Medium
9,2,1,1,64,M69,3,B,5,Bryn,FALSE,150,Medium
9,2,1,1,65,Malpha+3.2,3,B,6,Bryn,FALSE,150,Medium
9,2,1,1,66,M46,3,B,7,Bryn,FALSE,150,Medium
9,2,1,1,67,K29,3,C,1,Bryn,FALSE,150,Medium
9,2,1,1,68,M182,3,C,2,Bryn,FALSE,150,Medium
9,2,1,1,69,M37,3,C,3,Bryn,FALSE,150,Medium
9,2,1,1,70,K58,3,C,4,Bryn,FALSE,150,Medium
9,2,1,1,71,Ma-1.1,3,C,5,Bryn,FALSE,150,Medium
9,2,1,1,72,K72,3,C,6,Bryn,FALSE,150,Medium
9,2,1,1,73,M203,3,C,7,Bryn,FALSE,150,Medium
9,2,1,1,74,M125,3,D,1,Bryn,FALSE,150,Medium
9,2,1,1,75,K9,3,D,2,Bryn,FALSE,150,Medium
9,2,1,1,76,M142,3,D,3,Bryn,FALSE,150,Medium
9,2,1,1,77,M198,3,D,4,Bryn,FALSE,150,Medium
9,2,1,1,78,K130,3,D,5,Bryn,FALSE,150,Medium
9,2,1,1,79,Ma+3.1,3,D,6,Bryn,FALSE,150,Medium
9,2,1,1,80,Malpha+1.2,3,D,7,Bryn,FALSE,150,Medium
9,2,1,1,81,K105,3,E,1,Bryn,FALSE,150,Medium
9,2,1,1,82,M101,3,E,2,Bryn,FALSE,150,Medium
9,2,1,1,83,K28,3,E,3,Bryn,FALSE,150,Medium
9,2,1,1,84,M205,3,E,4,Bryn,FALSE,150,Medium
9,2,1,1,85,K94,3,E,5,Bryn,FALSE,150,Medium
9,2,1,1,86,Ma-2.3,3,E,6,Bryn,FALSE,150,Medium
9,2,1,1,87,K38,3,F,1,Bryn,FALSE,150,Medium
9,2,1,1,88,M70,3,F,2,Bryn,FALSE,150,Medium
9,2,1,1,89,K32,3,F,3,Bryn,FALSE,150,Medium
9,2,1,1,90,K64,3,F,4,Bryn,FALSE,150,Medium
9,2,1,1,91,K112,3,F,5,Bryn,FALSE,150,Medium
9,2,1,1,92,M41,3,F,6,Bryn,FALSE,150,Medium
9,2,1,1,93,M77,3,G,1,Bryn,FALSE,150,Medium
9,2,1,1,94,K33,3,G,2,Bryn,FALSE,150,Medium
9,2,1,1,95,K34,3,G,3,Bryn,FALSE,150,Medium
9,2,1,1,96,M81,3,G,4,Bryn,FALSE,150,Medium
9,2,1,1,97,M30,3,G,5,Bryn,FALSE,150,Medium
9,2,1,1,98,K115,3,G,6,Bryn,FALSE,150,Medium
9,2,1,1,99,K128,3,H,1,Bryn,FALSE,150,Medium
9,2,1,1,100,K42,3,H,2,Bryn,FALSE,150,Medium
9,2,2,2,1,M154,3,H,3,Bryn,FALSE,150,Medium
9,2,2,2,2,K92,3,H,4,Bryn,FALSE,150,Medium
9,2,2,2,3,K20,3,H,5,Bryn,FALSE,150,Medium
9,2,2,2,4,Ma+2.2,3,H,6,Bryn,FALSE,150,Medium
9,2,2,2,5,K19,3,I,1,Bryn,FALSE,150,Medium
9,2,2,2,6,M13,3,I,2,Bryn,FALSE,150,Medium
9,2,2,2,7,K90,3,I,3,Bryn,FALSE,150,Medium
9,2,2,2,8,K121,3,I,4,Bryn,FALSE,150,Medium
9,2,2,2,9,K131,3,I,5,Bryn,FALSE,150,Medium
9,2,2,2,10,M129,3,I,6,Bryn,FALSE,150,Medium
9,2,2,2,11,M141,3,J,1,Bryn,FALSE,150,Medium
9,2,2,2,12,M181,3,J,2,Bryn,FALSE,150,Medium
9,2,2,2,13,K63,3,J,3,Bryn,FALSE,150,Medium
9,2,2,2,14,Ma+1.3,3,J,4,Bryn,FALSE,150,Medium
9,2,2,2,15,K59,3,J,5,Bryn,FALSE,150,Medium
9,2,2,2,16,M6,3,J,6,Bryn,FALSE,150,Medium
9,2,2,2,17,blank,n,n,n,Bryn,FALSE,150,Medium
9,2,2,2,18,M38,1,A,1,Bryn,FALSE,150,Medium
9,2,2,2,19,M50,1,A,2,Bryn,FALSE,150,Medium
9,2,2,2,20,M26,1,A,3,Bryn,FALSE,150,Medium
9,2,2,2,21,Ma+2.1,1,A,4,Bryn,FALSE,150,Medium
9,2,2,2,22,K40,1,A,5,Bryn,FALSE,150,Medium
9,2,2,2,23,M21,1,A,6,Bryn,FALSE,150,Medium
9,2,2,2,24,K14,1,A,7,Bryn,FALSE,150,Medium
9,2,2,2,25,M17,1,A,8,Bryn,FALSE,150,Medium
9,2,2,2,26,K101,1,A,9,Bryn,FALSE,150,Medium
9,2,2,2,27,K127,1,A,10,Bryn,FALSE,150,Medium
9,2,2,2,28,K5,1,B,1,Bryn,FALSE,150,Medium
9,2,2,2,29,K98,1,B,2,Bryn,FALSE,150,Medium
9,2,2,2,30,K57,1,B,3,Bryn,FALSE,150,Medium
9,2,2,2,31,K111,1,B,4,Bryn,FALSE,150,Medium
9,2,2,2,32,K97,1,B,5,Bryn,FALSE,150,Medium
9,2,2,2,33,K16,1,B,6,Bryn,FALSE,150,Medium
9,2,2,2,34,K66,1,B,7,Bryn,FALSE,150,Medium
9,2,2,2,35,K60,1,B,8,Bryn,FALSE,150,Medium
9,2,2,2,36,K104,1,B,9,Bryn,FALSE,150,Medium
9,2,2,2,37,K76,1,B,10,Bryn,FALSE,150,Medium
9,2,2,2,38,Malpha-3.1,1,C,1,Bryn,FALSE,150,Medium
9,2,2,2,39,K116,1,C,2,Bryn,FALSE,150,Medium
9,2,2,2,40,K74,1,C,3,Bryn,FALSE,150,Medium
9,2,2,2,41,Ma-1.2,1,C,4,Bryn,FALSE,150,Medium
9,2,2,2,42,M73,1,C,5,Bryn,FALSE,150,Medium
9,2,2,2,43,M118,1,C,6,Bryn,FALSE,150,Medium
9,2,2,2,44,Malpha-1.2,1,C,7,Bryn,FALSE,150,Medium
9,2,2,2,45,K95,1,C,8,Bryn,FALSE,150,Medium
9,2,2,2,46,M169,1,C,9,Bryn,FALSE,150,Medium
9,2,2,2,47,M211,1,C,10,Bryn,FALSE,150,Medium
9,2,2,2,48,K65,1,D,1,Bryn,FALSE,150,Medium
9,2,2,2,49,K81,1,D,2,Bryn,FALSE,150,Medium
9,2,2,2,50,M197,1,D,3,Bryn,FALSE,150,Medium
9,2,2,2,51,M193,1,D,4,Bryn,FALSE,150,Medium
9,2,2,2,52,M49,1,D,5,Bryn,FALSE,150,Medium
9,2,2,2,53,K31,1,D,6,Bryn,FALSE,150,Medium
9,2,2,2,54,K88,1,D,7,Bryn,FALSE,150,Medium
9,2,2,2,55,K55,1,D,8,Bryn,FALSE,150,Medium
9,2,2,2,56,K135,1,D,9,Bryn,FALSE,150,Medium
9,2,2,2,57,K82,1,D,10,Bryn,FALSE,150,Medium
9,2,2,2,58,M78,1,E,1,Bryn,FALSE,150,Medium
9,2,2,2,59,M109,1,E,2,Bryn,FALSE,150,Medium
9,2,2,2,60,Ma-2.1,1,E,3,Bryn,FALSE,150,Medium
9,2,2,2,61,K44,1,E,4,Bryn,FALSE,150,Medium
9,2,2,2,62,M174,1,E,5,Bryn,FALSE,150,Medium
9,2,2,2,63,K17,1,E,6,Bryn,FALSE,150,Medium
9,2,2,2,64,K18,1,E,7,Bryn,FALSE,150,Medium
9,2,2,2,65,K110,1,E,8,Bryn,FALSE,150,Medium
9,2,2,2,66,M157,1,E,9,Bryn,FALSE,150,Medium
9,2,2,2,67,K71,1,E,10,Bryn,FALSE,150,Medium
9,2,2,2,68,M85,1,F,1,Bryn,FALSE,150,Medium
9,2,2,2,69,M145,1,F,2,Bryn,FALSE,150,Medium
9,2,2,2,70,K75,1,F,3,Bryn,FALSE,150,Medium
9,2,2,2,71,K47,1,F,4,Bryn,FALSE,150,Medium
9,2,2,2,72,K24,1,F,5,Bryn,FALSE,150,Medium
9,2,2,2,73,K96,1,F,6,Bryn,FALSE,150,Medium
9,2,2,2,74,M214,1,F,7,Bryn,FALSE,150,Medium
9,2,2,2,75,M206,1,F,8,Bryn,FALSE,150,Medium
9,2,2,2,76,M133,1,F,9,Bryn,FALSE,150,Medium
9,2,2,2,77,M210,1,F,10,Bryn,FALSE,150,Medium
9,2,2,2,78,K89,1,G,1,Bryn,FALSE,150,Medium
9,2,2,2,79,M173,1,G,2,Bryn,FALSE,150,Medium
9,2,2,2,80,M220,1,G,3,Bryn,FALSE,150,Medium
9,2,2,2,81,M5,1,G,4,Bryn,FALSE,150,Medium
9,2,2,2,82,M89,1,G,5,Bryn,FALSE,150,Medium
9,2,2,2,83,M14,1,G,6,Bryn,FALSE,150,Medium
9,2,2,2,84,M93,1,G,7,Bryn,FALSE,150,Medium
9,2,2,2,85,M208,1,G,8,Bryn,FALSE,150,Medium
9,2,2,2,86,M150,1,G,9,Bryn,FALSE,150,Medium
9,2,2,2,87,M1,1,G,10,Bryn,FALSE,150,Medium
9,2,2,2,88,M202,1,H,1,Bryn,FALSE,150,Medium
9,2,2,2,89,K68,1,H,2,Bryn,FALSE,150,Medium
9,2,2,2,90,M65,1,H,3,Bryn,FALSE,150,Medium
9,2,2,2,91,K8,1,H,4,Bryn,FALSE,150,Medium
9,2,2,2,92,M177,1,H,5,Bryn,FALSE,150,Medium
9,2,2,2,93,K79,1,H,6,Bryn,FALSE,150,Medium
9,2,2,2,94,Ma-3.1,1,H,7,Bryn,FALSE,150,Medium
9,2,2,2,95,M117,1,H,8,Bryn,FALSE,150,Medium
9,2,2,2,96,Ma-1.3,1,H,9,Bryn,FALSE,150,Medium
9,2,2,2,97,M62,1,H,10,Bryn,FALSE,150,Medium
9,2,2,2,98,K107,1,I,1,Bryn,FALSE,150,Medium
9,2,2,2,99,K54,1,I,2,Bryn,FALSE,150,Medium
9,2,2,2,100,M57,1,I,3,Bryn,FALSE,150,Medium
10,2,1,1,1,M186,1,I,4,Kismet,FALSE,150,Medium
10,2,1,1,2,K43,1,I,5,Kismet,FALSE,150,Medium
10,2,1,1,3,M121,1,I,6,Kismet,FALSE,150,Medium
10,2,1,1,4,Malpha+3.1,1,I,7,Kismet,FALSE,150,Medium
10,2,1,1,5,Malpha+2.2,1,I,8,Kismet,FALSE,150,Medium
10,2,1,1,6,K87,1,I,9,Kismet,FALSE,150,Medium
10,2,1,1,7,K22,1,I,10,Kismet,FALSE,150,Medium
10,2,1,1,8,M165,1,J,1,Kismet,FALSE,150,Medium
10,2,1,1,9,K61,1,J,2,Kismet,FALSE,150,Medium
10,2,1,1,10,K12,1,J,3,Kismet,FALSE,150,Medium
10,2,1,1,11,K136,1,J,4,Kismet,FALSE,150,Medium
10,2,1,1,12,K108,1,J,5,Kismet,FALSE,150,Medium
10,2,1,1,13,K50,1,J,6,Kismet,FALSE,150,Medium
10,2,1,1,14,M105,1,J,7,Kismet,FALSE,150,Medium
10,2,1,1,15,Malpha+2.3,1,J,8,Kismet,FALSE,150,Medium
10,2,1,1,16,Ma+1.1,1,J,9,Kismet,FALSE,150,Medium
10,2,1,1,17,M113,1,J,10,Kismet,FALSE,150,Medium
10,2,1,1,18,K80,2,A,1,Kismet,FALSE,150,Medium
