"Line.ID","dataset","machine","day","plate","initOD","finalOD","maxSlope","OD_maxSlope","time_maxSlope","finalTime","mateA","mateB","genotype","ploidy","RDH","petite","MA","KO","plasmidTransformed"
"83","Sep2019",1,5,2,0.215166666666667,1.244,0.279621842202982,0.562,8.5,24,"83",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"40x48","Sep2019",2,5,2,0.205,1.13733333333333,0.234768065981994,0.54,12.5,24,"40",48,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"65x65","Sep2019",2,5,2,0.207333333333333,1.16633333333333,0.239821536979212,0.547,12.5,24,"65",65,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"99","Sep2019",1,5,1,0.201666666666667,1.09533333333333,0.290459332938364,0.665,11.5,24,"99",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"63","Sep2019",2,5,2,0.2225,1.25866666666667,0.265801403059873,0.546,8.5,24,"63",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"68x68","Sep2019",1,5,2,0.2045,1.15666666666667,0.251091414110727,0.508,12,24,"68",68,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"119x67","Sep2019",2,5,1,0.212166666666667,1.162,0.221535752742419,0.53,12,24,"119",67,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"101x136","Sep2019",1,5,2,0.203666666666667,1.13633333333333,0.266377601432222,0.558,9.5,24,"101",136,"heterozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"66x66","Sep2019",1,5,1,0.202333333333333,1.16066666666667,0.267505563633641,0.569,12,24,"66",66,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"14","Sep2019",1,5,1,0.209666666666667,1.23366666666667,0.30730056476691,0.567,9,24,"14",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"26x134","Sep2019",2,5,2,0.2135,1.13833333333333,0.273770805570006,0.498,9,24,"26",134,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"79","Sep2019",2,5,2,0.221333333333333,1.42883333333333,0.283815628115969,0.659,9.5,23.5,"79",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"120x120","Sep2019",1,5,2,0.193666666666667,1.13833333333333,0.226105328499093,0.567,14,24,"120",120,"homozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"107x107","Sep2019",2,5,1,0.206666666666667,1.08466666666667,0.231831903158008,0.554,14.5,24,"107",107,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"127","Sep2019",2,5,2,0.21,1.191,0.213541892424285,0.565,13.5,24,"127",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,FALSE
"10x10","Sep2019",2,5,1,0.205833333333333,1.09333333333333,0.268735378439189,0.528,10,24,"10",10,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"42","Sep2019",1,5,1,0.205333333333333,1.207,0.229717842153976,0.562,12.5,24,"42",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,FALSE
"77x77","Sep2019",2,5,2,0.2075,1.161,0.271722892969395,0.488,9,24,"77",77,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"68","Sep2019",2,5,2,0.214333333333333,1.35933333333333,0.293730739583942,0.67,10,23.25,"68",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"133x133","Sep2019",1,5,2,0.193333333333333,1.043,0.18960793541356,0.539,17,24,"133",133,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"113x113","Sep2019",1,5,1,0.198166666666667,1.15366666666667,0.218821136066527,0.586,13,24,"113",113,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"86x134","Sep2019",2,5,1,0.210333333333333,1.15533333333333,0.281141029107035,0.56,11.5,24,"86",134,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"42x136","Sep2019",1,5,1,0.202833333333333,1.15366666666667,0.231634735631259,0.516,11,24,"42",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"5x5","Sep2019",1,5,2,0.204333333333333,1.172,0.230501695414054,0.534,12,24,"5",5,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"18x18","Sep2019",2,5,1,0.206,1.178,0.242363800057044,0.668,13.5,23.75,"18",18,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"55","Sep2019",1,5,1,0.211666666666667,1.20833333333333,0.283704096021298,0.518,8.5,24,"55",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"54","Sep2019",1,5,2,0.201166666666667,1.19766666666667,0.278881775744866,0.574,10,21.5,"54",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"120x95","Sep2019",1,5,2,0.201,1.1285,0.207184616324296,0.523,12.5,24,"120",95,"heterozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"114x92","Sep2019",2,5,1,0.206666666666667,1.154,0.246167566159139,0.598,13,24,"114",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"39x92","Sep2019",1,5,1,0.200833333333333,1.11316666666667,0.214697049333301,0.551,12.5,24,"39",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"3","Sep2019",1,5,2,0.214833333333333,1.2425,0.270855624057154,0.61,9,24,"3",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"101","Sep2019",2,5,2,0.216,1.20033333333333,0.304050388699739,0.656,10,24,"101",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"44x136","Sep2019",2,5,1,0.202,1.148,0.253961670326763,0.594,13.5,24,"44",136,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"11x92","Sep2019",2,5,2,0.209333333333333,1.163,0.244749541228328,0.647,13,24,"11",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"74x74","Sep2019",1,5,2,0.205,1.16233333333333,0.229572309179415,0.527,11.5,24,"74",74,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"94x48","Sep2019",2,5,1,0.207666666666667,1.14033333333333,0.297808330484983,0.451,9,24,"94",48,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"109x109","Sep2019",2,5,1,0.2035,1.11983333333333,0.237688393922575,0.648,15.5,24,"109",109,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"48","Sep2019",1,5,2,0.211833333333333,1.21166666666667,0.278195544045623,0.594,9,20.25,"48",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"103x103","Sep2019",2,5,1,0.204166666666667,1.1155,0.308700964413156,0.546,10.5,24,"103",103,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"105x105","Sep2019",1,5,1,0.200333333333333,1.15666666666667,0.254367766938657,0.545,12.5,24,"105",105,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"71x71","Sep2019",1,5,2,0.202166666666667,1.11233333333333,0.206938981822669,0.579,13.5,24,"71",71,"homozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"115x92","Sep2019",2,5,1,0.213,1.10916666666667,0.261515324001538,0.656,13.5,24,"115",92,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"38x38","Sep2019",1,5,1,0.2005,1.1245,0.235235104728559,0.507,11.5,24,"38",38,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"64x64","Sep2019",1,5,2,0.205333333333333,1.16433333333333,0.210568613256967,0.529,12,24,"64",64,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"51x67","Sep2019",1,5,1,0.202666666666667,1.147,0.213660325965037,0.538,12.5,24,"51",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"97x97","Sep2019",2,5,2,0.208166666666667,1.251,0.218249153208228,0.763,15,23.25,"97",97,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"7x7","Sep2019",1,5,1,0.204333333333333,1.192,0.256779228258175,0.494,9,24,"7",7,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"70x48","Sep2019",2,5,1,0.203166666666667,1.107,0.263551989998501,0.644,13.5,24,"70",48,"heterozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"97x67","Sep2019",1,5,2,0.2055,1.19366666666667,0.219822093711075,0.59,12,24,"97",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"51","Sep2019",2,5,1,0.214166666666667,1.135,0.269803634639354,0.596,10,24,"51",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"1x1","Sep2019",2,5,1,0.209166666666667,1.16233333333333,0.249604234259237,0.635,14,24,"1",1,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"111x111","Sep2019",1,5,1,0.203333333333333,1.14166666666667,0.218186198880366,0.53,12,24,"111",111,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"71","Sep2019",1,5,1,0.2105,1.32266666666667,0.304087602487346,0.537,9,24,"71",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"49","Sep2019",2,5,2,0.216666666666667,1.20366666666667,0.26730734663527,0.669,10,24,"49",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"114x114","Sep2019",1,5,1,0.202,1.158,0.244771345642158,0.605,13,24,"114",114,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"61x61","Sep2019",2,5,1,0.211166666666667,1.13766666666667,0.26767541173589,0.554,9.5,24,"61",61,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"120","Sep2019",2,5,1,0.22,1.14683333333333,0.235169340545571,0.493,8.5,24,"120",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"41x41","Sep2019",2,5,2,0.2105,1.12833333333333,0.24258195495952,0.699,13.5,24,"41",41,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"100x100","Sep2019",1,5,2,0.202333333333333,1.16966666666667,0.229929428507969,0.556,12,24,"100",100,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"116x116","Sep2019",1,5,1,0.200666666666667,1.12116666666667,0.276110339297864,0.474,9,24,"116",116,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"94x94","Sep2019",2,5,2,0.207166666666667,1.15533333333333,0.249696223331153,0.623,11,24,"94",94,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"32x32","Sep2019",2,5,2,0.205833333333333,1.15466666666667,0.241909507442406,0.49,12,24,"32",32,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"80x80","Sep2019",1,5,1,0.194666666666667,1.09233333333333,0.188962406555415,0.605,16.5,24,"80",80,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"58x58","Sep2019",1,5,1,0.201166666666667,1.15866666666667,0.254586627285169,0.573,15,24,"58",58,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"129x129","Sep2019",2,5,2,0.208333333333333,1.145,0.245002766768865,0.483,12,24,"129",129,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"25","Sep2019",1,5,1,0.211166666666667,1.43383333333333,0.283743746087861,0.538,8.5,24,"25",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"38x95","Sep2019",2,5,1,0.207,1.1255,0.235339273660373,0.702,13,24,"38",95,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"64","Sep2019",2,5,2,0.220166666666667,1.35966666666667,0.327907088137902,0.656,9.5,19.75,"64",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"103","Sep2019",1,5,2,0.212833333333333,1.24416666666667,0.272101064785479,0.608,9,24,"103",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"32x134","Sep2019",1,5,1,0.2055,1.10433333333333,0.26228277213991,0.531,9.5,24,"32",134,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"50x50","Sep2019",2,5,1,0.209333333333333,1.13366666666667,0.264976343505863,0.491,13.5,24,"50",50,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"26x26","Sep2019",2,5,1,0.209833333333333,1.158,0.298777143509232,0.453,9,24,"26",26,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"110x67","Sep2019",2,5,1,0.204166666666667,1.07633333333333,0.192741668431085,0.418,15,24,"110",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"70x70","Sep2019",2,5,1,0.205166666666667,1.11583333333333,0.307707921204381,0.527,10,24,"70",70,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"74","Sep2019",2,5,2,0.2135,1.23733333333333,0.289335295461379,0.531,9,24,"74",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"69","Sep2019",2,5,2,0.209333333333333,1.22033333333333,0.314913658427951,0.634,10,24,"69",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"89x48","Sep2019",2,5,2,0.207333333333333,1.12833333333333,0.260123920930999,0.572,10.5,24,"89",48,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"30","Sep2019",1,5,1,0.212833333333333,1.56933333333333,0.276641409258094,0.542,8.5,24,"30",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"47x134","Sep2019",2,5,1,0.204833333333333,1.14933333333333,0.245755145814042,0.678,13.5,24,"47",134,"heterozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"135x135","Sep2019",1,5,2,0.199,1.147,0.272629359004961,0.549,10,24,"135",135,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"135x134","Sep2019",2,5,2,0.209,1.15933333333333,0.22633095301261,0.738,12,24,"135",134,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"126x92","Sep2019",1,5,1,0.201333333333333,1.05466666666667,0.249803940566284,0.589,13,24,"126",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"35x48","Sep2019",1,5,2,0.203166666666667,1.15866666666667,0.240702964243722,0.536,11,24,"35",48,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"17","Sep2019",2,5,2,0.215833333333333,1.21,0.278823276070317,0.637,10,18.5,"17",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"58x92","Sep2019",2,5,2,0.204666666666667,1.13833333333333,0.231580323803437,0.658,15,24,"58",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"33x33","Sep2019",2,5,2,0.208166666666667,1.14366666666667,0.241887175794764,0.592,13.5,24,"33",33,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"10x95","Sep2019",2,5,1,0.206833333333333,1.14366666666667,0.26838654272332,0.634,13.5,24,"10",95,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"40","Sep2019",2,5,2,0.211,1.41166666666667,0.266963240425078,0.602,10,23.5,"40",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"77x95","Sep2019",1,5,1,0.199333333333333,1.129,0.233523385739787,0.496,12,24,"77",95,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"106x106","Sep2019",2,5,2,0.209166666666667,1.17066666666667,0.272720533511794,0.555,11.5,24,"106",106,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"47","Sep2019",2,5,1,0.227,0.948333333333333,0.281901569035292,0.654,9.5,24,"47",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"127x136","Sep2019",2,5,1,0.207666666666667,1.141,0.251320421035262,0.58,13.5,24,"127",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"75x75","Sep2019",1,5,2,0.203333333333333,1.16566666666667,0.223682857058982,0.507,12,24,"75",75,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"89","Sep2019",1,5,2,0.210833333333333,1.23166666666667,0.274746220690902,0.578,9,24,"89",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"76","Sep2019",1,5,1,0.218166666666667,1.224,0.271818802050072,0.574,8.5,24,"76",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"56x67","Sep2019",1,5,1,0.198833333333333,1.14866666666667,0.221222105678542,0.534,12.5,24,"56",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"75x67","Sep2019",1,5,1,0.199833333333333,1.15933333333333,0.235052684999237,0.559,12,24,"75",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"129x136","Sep2019",1,5,2,0.202833333333333,1.14933333333333,0.278588951746483,0.487,9,24,"129",136,"heterozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"104","Sep2019",1,5,2,0.211833333333333,1.23333333333333,0.292409747371103,0.642,9,24,"104",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"92x92","Sep2019",1,5,2,0.201666666666667,1.161,0.225552895671832,0.504,12,23.25,"92",92,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"2","Sep2019",1,5,2,0.196833333333333,1.45366666666667,0.237806422470621,0.579,14.5,24,"2",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,FALSE
"53x134","Sep2019",2,5,2,0.205666666666667,1.10033333333333,0.275795311183158,0.542,10.5,24,"53",134,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"62","Sep2019",2,5,1,0.217166666666667,1.21366666666667,0.26778515397341,0.625,10,24,"62",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"57x48","Sep2019",1,5,2,0.204333333333333,1.133,0.21814423850075,0.561,11.5,24,"57",48,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"22x22","Sep2019",1,5,1,0.200666666666667,1.12933333333333,0.249106857735937,0.544,13,24,"22",22,"homozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"23x23","Sep2019",2,5,1,0.2095,1.16333333333333,0.246445574997312,0.643,13.5,24,"23",23,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"123x92","Sep2019",1,5,2,0.200166666666667,1.12383333333333,0.275596027082825,0.563,11,18.75,"123",92,"heterozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"19","Sep2019",2,5,1,0.213666666666667,1.22783333333333,0.263970781258505,0.638,10,24,"19",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"12x12","Sep2019",1,5,1,0.200333333333333,1.07666666666667,0.247417028054198,0.543,13.5,24,"12",12,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"130x130","Sep2019",2,5,2,0.204166666666667,1.11983333333333,0.300143038550749,0.514,10.5,24,"130",130,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"37","Sep2019",2,5,2,0.217166666666667,1.433,0.279674811373698,0.632,9.5,24,"37",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"102x102","Sep2019",1,5,1,0.200333333333333,1.216,0.253680518141897,0.577,13,24,"102",102,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"118","Sep2019",1,5,1,0.207833333333333,1.23183333333333,0.29097249285015,0.532,8.5,24,"118",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"34x34","Sep2019",1,5,1,0.1945,1.142,0.224209795113284,0.551,13.5,24,"34",34,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"87","Sep2019",2,5,1,0.221166666666667,1.06666666666667,0.246278851906423,0.586,9,23.25,"87",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"108x108","Sep2019",2,5,2,0.207333333333333,1.14266666666667,0.237636639299765,0.531,12,24,"108",108,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"29","Sep2019",1,5,2,0.2155,1.23266666666667,0.264440991309955,0.579,9,24,"29",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"82x82","Sep2019",1,5,1,0.206666666666667,1.171,0.216756550197594,0.57,12,24,"82",82,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"113","Sep2019",2,5,2,0.219333333333333,1.4365,0.295640691555521,0.575,9,23.5,"113",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"121x136","Sep2019",2,5,2,0.2075,1.14566666666667,0.27574201975078,0.612,10,24,"121",136,"heterozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"93","Sep2019",1,5,1,0.211333333333333,0.836833333333333,0.29931044142617,0.622,9,24,"93",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"129","Sep2019",1,5,1,0.209833333333333,1.19766666666667,0.269013368386917,0.525,9,24,"129",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"54x54","Sep2019",2,5,1,0.201,1.12233333333333,0.30207610942079,0.54,10.5,24,"54",54,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"23","Sep2019",1,5,1,0.2105,1.37383333333333,0.312859286355494,0.608,9,24,"23",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"41","Sep2019",1,5,1,0.2055,1.21766666666667,0.308398847070901,0.496,9,24,"41",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"104x92","Sep2019",2,5,1,0.208666666666667,1.12416666666667,0.264894763524204,0.681,13.5,24,"104",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"102","Sep2019",1,5,1,0.21,1.19583333333333,0.284543272632831,0.536,8.5,24,"102",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"101x101","Sep2019",1,5,1,0.202833333333333,1.13833333333333,0.211779862763217,0.55,12,24,"101",101,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"113x67","Sep2019",1,5,2,0.202333333333333,1.14033333333333,0.270939168572903,0.586,10,24,"113",67,"heterozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"9","Sep2019",1,5,1,0.2,1.03366666666667,0.293208831125824,0.577,10,24,"9",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"92x136","Sep2019",1,5,2,0.2055,1.145,0.228897856657806,0.599,12.5,20.25,"92",136,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"111","Sep2019",1,5,2,0.206166666666667,1.24483333333333,0.284252262755524,0.524,9,24,"111",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"133","Sep2019",1,5,2,0.214333333333333,1.24983333333333,0.273925867638747,0.55,8.5,24,"133",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"15x67","Sep2019",1,5,2,0.210666666666667,1.17833333333333,0.236633503158945,0.594,11.5,24,"15",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"115x115","Sep2019",2,6,2,0.237333333333333,1.16866666666667,0.270583979328221,0.64,13,23.75,"115",115,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"30x92","Sep2019",1,6,1,0.223333333333333,1.128,0.247697135824509,0.55,13,23.75,"30",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"98","Sep2019",1,6,2,0.230333333333333,1.22166666666667,0.244379896963132,0.626,14.5,23.75,"98",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"62x67","Sep2019",1,6,1,0.227333333333333,1.12683333333333,0.210074589063192,0.633,13,23.75,"62",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"22","Sep2019",1,6,2,0.237333333333333,1.53233333333333,0.262755159616268,0.653,10,23.75,"22",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"33x136","Sep2019",1,6,2,0.229166666666667,1.15933333333333,0.224944302978924,0.573,12.5,22.25,"33",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"69x69","Sep2019",1,6,1,0.238666666666667,1.156,0.19816732064748,0.618,13.5,23.75,"69",69,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"14x14","Sep2019",1,6,1,0.225,1.15466666666667,0.250635724546866,0.552,13,23.75,"14",14,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"5x136","Sep2019",2,6,1,0.235333333333333,1.19066666666667,0.263856127841189,0.549,13,23.75,"5",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"66","Sep2019",2,6,2,0.239833333333333,1.242,0.331836035794009,0.67,10,23.75,"66",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"8x67","Sep2019",1,6,2,0.2255,1.08233333333333,0.135676288251507,0.661,18,23.75,"8",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"68x136","Sep2019",2,6,1,0.236166666666667,1.19283333333333,0.229559304887328,0.667,12,23.5,"68",136,"heterozygote","diploid","wt",FALSE,FALSE,TRUE,TRUE
"126","Sep2019",1,6,1,0.236166666666667,1.24466666666667,0.266685336208772,0.614,9,23.75,"126",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"27x136","Sep2019",1,6,1,0.224666666666667,1.169,0.243244782482943,0.589,13,23.75,"27",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"88x136","Sep2019",1,6,1,0.228,1.12583333333333,0.256520470059973,0.598,11.5,23.75,"88",136,"heterozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"20","Sep2019",2,6,2,0.243166666666667,1.20333333333333,0.301666965765723,0.758,10,23.75,"20",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"40x40","Sep2019",2,6,2,0.238833333333333,1.20133333333333,0.266180518049275,0.766,13,23.75,"40",40,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"46","Sep2019",2,6,2,0.245833333333333,1.39683333333333,0.302376750613287,0.645,9.5,23,"46",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"106x134","Sep2019",1,6,2,0.239833333333333,1.17066666666667,0.192880211752344,0.73,13,23.75,"106",134,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"128","Sep2019",2,6,2,0.241833333333333,1.25033333333333,0.285756731022158,0.581,9,23.75,"128",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"14x48","Sep2019",1,6,1,0.227166666666667,1.15933333333333,0.201067330884985,0.636,14,23.75,"14",48,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"134x134","Sep2019",2,6,2,0.234666666666667,1.14066666666667,0.269127137075831,0.646,10,23.75,"134",134,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"24x24","Sep2019",2,6,1,0.2355,1.129,0.277919717911468,0.543,9.5,23.75,"24",24,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"37x37","Sep2019",2,6,1,0.236833333333333,1.149,0.267789255059547,0.706,13,23.75,"37",37,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"8","Sep2019",2,6,2,0.247333333333333,1.241,0.28435956583861,0.684,9.5,23.75,"8",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"73x95","Sep2019",2,6,1,0.2375,1.172,0.276081486688673,0.654,13,23.75,"73",95,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"48x95","Sep2019",1,6,1,0.224,1.1175,0.255956046796291,0.531,10,23.75,"48",95,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"73x73","Sep2019",2,6,2,0.238166666666667,1.15166666666667,0.259624301973682,0.545,10,23.75,"73",73,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
