"Line.ID","dataset","machine","day","Plate","initOD","finalOD","maxSlope","OD_maxSlope","time_maxSlope","finalTime","mateA","mateB","genotype","ploidy","RDH","petite","MA","KO","plasmidTransformed"
"29","Jan2020",2,13,1,0.241833333333333,1.19266666666667,0.237702916677796,0.535,15,24,"29",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"29","Jan2020",2,13,1,0.245833333333333,1.24033333333333,0.215509958437221,0.652,15,24,"29",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"76","Jan2020",2,13,2,0.2435,1.42433333333333,0.210025435809502,0.613,14.5,24,"76",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"102x102","Jan2020",2,13,1,0.24,1.2925,0.214011636218148,0.614,15,24,"102",102,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"102x102","Jan2020",2,13,2,0.243,1.61583333333333,0.212301383104019,0.665,15,24,"102",102,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"87x87","Jan2020",2,13,2,0.238833333333333,1.26466666666667,0.259416755654662,0.574,10.5,24,"87",87,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"8","Jan2020",2,13,2,0.243833333333333,1.37033333333333,0.207338854885108,0.617,15.5,24,"8",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"114x93","Jan2020",2,13,1,0.240666666666667,1.2475,0.263156099070128,0.668,10,24,"114",93,"heterozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"27","Jan2020",2,13,1,0.242666666666667,1.25316666666667,0.210129457847708,0.666,15,24,"27",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"79","Jan2020",2,13,2,0.2415,1.30883333333333,0.195295408619844,0.624,15.5,24,"79",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"78","Jan2020",2,13,1,0.24,1.229,0.203819122485127,0.614,15.5,24,"78",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"78","Jan2020",2,13,2,0.246,1.25216666666667,0.203157008601962,0.635,15,24,"78",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"16x16","Jan2020",2,13,2,0.240333333333333,1.27566666666667,0.225482722462922,0.641,11.5,24,"16",16,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"47x47","Jan2020",2,13,2,0.239666666666667,1.271,0.261493639608368,0.575,10,24,"47",47,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"47x47","Jan2020",2,13,2,0.245166666666667,1.28733333333333,0.249980189545584,0.672,10.5,24,"47",47,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"17x17","Jan2020",2,13,2,0.240333333333333,1.18333333333333,0.21446614679177,0.6,16,24,"17",17,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"42x42","Jan2020",2,13,1,0.24,1.17533333333333,0.222536272731499,0.605,15,24,"42",42,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"115","Jan2020",2,13,2,0.2475,1.67983333333333,0.266679214513954,0.682,10.5,24,"115",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,TRUE
"14x14","Jan2020",2,13,1,0.241166666666667,1.24166666666667,0.260058750367609,0.592,10.5,24,"14",14,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"14x14","Jan2020",2,13,1,0.233666666666667,1.20666666666667,0.264361792401413,0.577,10.5,24,"14",14,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"3","Jan2020",2,13,2,0.2415,1.24383333333333,0.206961084336932,0.601,15,24,"3",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"3x135","Jan2020",2,13,1,0.234666666666667,1.20466666666667,0.260225994597185,0.606,12,24,"3",135,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"3x135","Jan2020",2,13,2,0.2365,1.20933333333333,0.251736563022797,0.612,12,24,"3",135,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"107","Jan2020",2,13,1,0.241166666666667,1.16233333333333,0.237298071603664,0.621,11.5,24,"107",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,TRUE
"18x18","Jan2020",2,13,1,0.241166666666667,1.17466666666667,0.209902693965036,0.575,15.5,24,"18",18,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"18x18","Jan2020",2,13,1,0.238,1.18033333333333,0.218320637568326,0.593,15.5,24,"18",18,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"40x135","Jan2020",2,13,2,0.234166666666667,1.21233333333333,0.246704644224494,0.581,11.5,24,"40",135,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"73x135","Jan2020",2,13,1,0.245666666666667,1.26033333333333,0.252609924822345,0.576,10.5,24,"73",135,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"86x86","Jan2020",2,13,1,0.241166666666667,1.20766666666667,0.227709913885876,0.584,15,24,"86",86,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"86x86","Jan2020",2,13,2,0.244833333333333,1.20633333333333,0.228056456541559,0.593,15,24,"86",86,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"10x96","Jan2020",2,13,1,0.2365,1.163,0.251629963471389,0.618,13,24,"10",96,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"80x80","Jan2020",2,13,1,0.239333333333333,1.18433333333333,0.207791341655383,0.593,15.5,24,"80",80,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"43x43","Jan2020",2,13,1,0.241833333333333,1.21866666666667,0.241041889006977,0.654,15,24,"43",43,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"23","Jan2020",2,13,1,0.2455,1.325,0.284495320052036,0.672,10,24,"23",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,TRUE
"4x4","Jan2020",2,13,2,0.238166666666667,1.24933333333333,0.249185841805222,0.627,11,24,"4",4,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"116","Jan2020",2,13,2,0.243333333333333,1.34616666666667,0.265165914942189,0.609,10.5,24,"116",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,TRUE
"97x93","Jan2020",2,13,2,0.244166666666667,1.44066666666667,0.220128632469341,0.731,15,24,"97",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"17x135","Jan2020",2,13,1,0.242,1.27033333333333,0.236642633691386,0.635,11.5,24,"17",135,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"17x135","Jan2020",2,13,2,0.239333333333333,1.28866666666667,0.241683018389893,0.629,11.5,24,"17",135,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"42x93","Jan2020",2,13,1,0.251333333333333,1.21533333333333,0.231734486383361,0.575,14.5,24,"42",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"81","Jan2020",2,13,1,0.243333333333333,1.51533333333333,0.248513745626511,0.654,11,24,"81",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"119x93","Jan2020",2,13,2,0.2415,1.4535,0.21601329253107,0.617,14.5,24,"119",93,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"100","Jan2020",2,13,2,0.243166666666667,1.28733333333333,0.218611271324276,0.597,14.5,24,"100",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"88","Jan2020",2,13,1,0.249,1.299,0.244487065986787,0.598,10.5,24,"88",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"58x58","Jan2020",2,13,1,0.239166666666667,1.21,0.235259978237368,0.75,17.5,24,"58",58,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"65x65","Jan2020",2,13,1,0.2385,1.17766666666667,0.222134524413553,0.631,15,24,"65",65,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"11","Jan2020",2,13,1,0.243,1.20866666666667,0.234198017873277,0.624,15,24,"11",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"11","Jan2020",2,13,2,0.243333333333333,1.272,0.210654924232001,0.645,15,24,"11",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"59x20","Jan2020",2,13,2,0.242166666666667,1.32183333333333,0.215723877478036,0.574,15,24,"59",20,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"71","Jan2020",2,13,2,0.248166666666667,1.53066666666667,0.265926448242415,0.693,10,24,"71",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,TRUE
"124","Jan2020",2,13,1,0.244,1.24833333333333,0.280018409182237,0.563,10.5,24,"124",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"75x20","Jan2020",2,13,1,0.24,1.13733333333333,0.214893006117434,0.583,15.5,24,"75",20,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"66x93","Jan2020",2,13,2,0.241666666666667,1.18466666666667,0.191511577135595,0.625,16,24,"66",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"66x93","Jan2020",2,13,2,0.242,1.196,0.185437140470812,0.601,15.5,24,"66",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"46x46","Jan2020",2,13,2,0.237166666666667,1.24883333333333,0.265184305570099,0.591,10.5,24,"46",46,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"41x41","Jan2020",2,13,1,0.2355,1.206,0.218022395248596,0.614,14.5,24,"41",41,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"19x19","Jan2020",2,13,2,0.243,1.33583333333333,0.211123228188725,0.62,14.5,24,"19",19,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"22x96","Jan2020",2,13,2,0.239833333333333,1.26133333333333,0.196371570421183,0.671,13.5,24,"22",96,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"116x135","Jan2020",2,13,2,0.239166666666667,1.21966666666667,0.247736066788518,0.562,10.5,24,"116",135,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"7x135","Jan2020",2,13,1,0.238666666666667,1.26033333333333,0.258710853806576,0.648,10.5,24,"7",135,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"7x135","Jan2020",2,13,2,0.2435,1.29666666666667,0.256940803297634,0.646,10.5,24,"7",135,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"18x67","Jan2020",2,13,2,0.2415,1.4785,0.219516747662629,0.622,15,24,"18",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"70x70","Jan2020",2,13,1,0.235833333333333,1.10683333333333,0.180465310717359,0.592,19,24,"70",70,"homozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"105x67","Jan2020",2,13,2,0.241,1.2285,0.215615897589116,0.664,14.5,24,"105",67,"heterozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"37","Jan2020",2,13,2,0.247,1.49683333333333,0.266218003136531,0.691,10,24,"37",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,TRUE
"121x67","Jan2020",2,13,2,0.240833333333333,1.20233333333333,0.213166079821026,0.639,14.5,24,"121",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"28","Jan2020",2,13,2,0.247,1.68133333333333,0.269644368994237,0.665,10,24,"28",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"85x85","Jan2020",2,13,1,0.2385,1.19166666666667,0.240913758231542,0.626,15,24,"85",85,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"114x114","Jan2020",2,13,1,0.240666666666667,1.178,0.199558074029382,0.63,14.5,24,"114",114,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"114x114","Jan2020",2,13,2,0.240333333333333,1.21366666666667,0.205887130069748,0.638,14,24,"114",114,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"7","Jan2020",2,13,2,0.251333333333333,1.67733333333333,0.264464192759051,0.699,10,24,"7",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,TRUE
"49","Jan2020",2,13,1,0.246666666666667,1.26466666666667,0.228293351012265,0.543,14.5,24,"49",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"11x11","Jan2020",2,13,2,0.242,1.24483333333333,0.217752279302319,0.621,14,24,"11",11,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"48","Jan2020",2,13,2,0.247,1.52233333333333,0.276329414763965,0.686,10,24,"48",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,TRUE
"48","Jan2020",2,13,2,0.251666666666667,1.37366666666667,0.258552649581856,0.716,10,24,"48",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,TRUE
"48","Jan2020",2,13,2,0.253833333333333,1.3735,0.255454632264174,0.723,10,24,"48",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,TRUE
"16","Jan2020",2,13,1,0.2445,1.34083333333333,0.229169671783769,0.632,10.5,24,"16",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,TRUE
"16","Jan2020",2,13,1,0.246666666666667,1.33483333333333,0.287827747375013,0.679,10.5,24,"16",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,TRUE
"86","Jan2020",2,13,1,0.242166666666667,1.34566666666667,0.266829244541245,0.718,11.5,24,"86",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,TRUE
"5","Jan2020",2,13,1,0.245166666666667,1.424,0.274530866195555,0.686,10,24,"5",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"124x124","Jan2020",2,13,1,0.239333333333333,1.19433333333333,0.23034611207895,0.607,15,24,"124",124,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"115x20","Jan2020",2,13,2,0.237,1.25,0.262550688912011,0.57,10,24,"115",20,"heterozygote","diploid","wt",FALSE,FALSE,TRUE,TRUE
"19x67","Jan2020",2,13,2,0.241166666666667,1.5235,0.223211418842739,0.61,14.5,24,"19",67,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"119","Jan2020",2,13,2,0.242833333333333,1.336,0.26689234200461,0.626,10.5,24,"119",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,TRUE
"26x46","Jan2020",2,13,1,0.237666666666667,1.217,0.262988233956651,0.567,10.5,24,"26",46,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"22","Jan2020",2,13,1,0.248166666666667,1.349,0.280838557947805,0.714,10.5,24,"22",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,TRUE
"117x117","Jan2020",2,13,1,0.240166666666667,1.09566666666667,0.157675667919466,0.636,19,24,"117",117,"homozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"117x117","Jan2020",2,13,2,0.236833333333333,1.121,0.161559441513859,0.608,18,24,"117",117,"homozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"99x46","Jan2020",2,13,2,0.237833333333333,1.23216666666667,0.264369915448093,0.612,11,24,"99",46,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"127","Jan2020",2,13,1,0.240833333333333,1.21983333333333,0.24214744579476,0.615,15,24,"127",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"127","Jan2020",2,13,1,0.240333333333333,1.25916666666667,0.233817444705853,0.638,15,24,"127",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"127","Jan2020",2,13,2,0.2425,1.5835,0.21960320975567,0.636,14.5,24,"127",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"120","Jan2020",2,13,1,0.250333333333333,1.31966666666667,0.278414743767885,0.682,11.5,24,"120",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,TRUE
"120","Jan2020",2,13,2,0.243333333333333,1.57733333333333,0.257938867120888,0.682,11.5,24,"120",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,TRUE
"42","Jan2020",2,13,2,0.242,1.2365,0.190698905627729,0.592,15,24,"42",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"60x60","Jan2020",2,13,1,0.2425,1.23283333333333,0.25510094015524,0.635,10.5,24,"60",60,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"20x67","Jan2020",2,13,2,0.2425,1.41016666666667,0.213543686888862,0.597,15,24,"20",67,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"6x96","Jan2020",2,13,2,0.241666666666667,1.51966666666667,0.26593239290662,0.64,11,24,"6",96,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"6x96","Jan2020",2,13,2,0.2425,1.6015,0.254485340722699,0.562,10.5,24,"6",96,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"61x135","Jan2020",2,13,1,0.244166666666667,1.20033333333333,0.206147172682192,0.565,15,24,"61",135,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"36","Jan2020",2,13,2,0.244,1.22533333333333,0.211065899122231,0.634,14.5,24,"36",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"48x135","Jan2020",2,13,2,0.2425,1.27533333333333,0.208089697209535,0.707,13,24,"48",135,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"48x135","Jan2020",2,13,2,0.246,1.28433333333333,0.203866721013024,0.723,13,24,"48",135,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"31x46","Jan2020",2,13,2,0.236333333333333,1.2475,0.269178869483078,0.604,10.5,24,"31",46,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"90x135","Jan2020",2,13,1,0.238833333333333,1.151,0.241792850219635,0.587,13.5,24,"90",135,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"101","Jan2020",2,13,1,0.2505,1.34183333333333,0.233956739109642,0.619,10.5,24,"101",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"101","Jan2020",2,13,1,0.252833333333333,1.3845,0.233016155318233,0.651,10.5,24,"101",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"101","Jan2020",2,13,2,0.2485,1.392,0.232740236810747,0.62,10.5,24,"101",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"45x45","Jan2020",2,13,2,0.239,1.273,0.219031585010909,0.701,16,24,"45",45,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"32","Jan2020",2,13,2,0.246,1.293,0.212471464139385,0.69,15,24,"32",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"98","Jan2020",2,13,1,0.242333333333333,1.128,0.197025498471781,0.567,19.5,24,"98",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,TRUE
"57x96","Jan2020",2,13,1,0.243833333333333,1.23433333333333,0.229676033411397,0.652,15,24,"57",96,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"70x96","Jan2020",2,13,2,0.240333333333333,1.207,0.215122677393875,0.592,15,24,"70",96,"heterozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"100x100","Jan2020",2,13,1,0.240833333333333,1.19633333333333,0.215343162796033,0.612,15,24,"100",100,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"100x100","Jan2020",2,13,1,0.246833333333333,1.24033333333333,0.210831438823833,0.592,14.5,24,"100",100,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"113x113","Jan2020",2,13,1,0.241166666666667,1.13316666666667,0.211778929185002,0.624,14.5,24,"113",113,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"113x113","Jan2020",2,13,2,0.239166666666667,1.36116666666667,0.220467849076922,0.65,14.5,24,"113",113,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"125x20","Jan2020",2,13,1,0.246833333333333,1.21466666666667,0.205925370430626,0.647,15,24,"125",20,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"104","Jan2020",2,13,2,0.245833333333333,1.32866666666667,0.266575228391464,0.618,10.5,24,"104",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"28x28","Jan2020",2,13,1,0.240833333333333,1.13533333333333,0.213279926425391,0.613,15,24,"28",28,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"41","Jan2020",2,13,2,0.243333333333333,1.3275,0.213864011205933,0.615,14.5,24,"41",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"60","Jan2020",2,13,2,0.245166666666667,1.26466666666667,0.210781870418897,0.63,14.5,24,"60",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,TRUE
"77x77","Jan2020",2,13,1,0.238,1.213,0.208393555206632,0.779,16.5,24,"77",77,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"85x93","Jan2020",2,13,1,0.241833333333333,1.19066666666667,0.207697103882243,0.58,15,24,"85",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"85x93","Jan2020",2,13,2,0.240166666666667,1.21333333333333,0.209040578802444,0.635,15,24,"85",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"85x93","Jan2020",2,13,2,0.238666666666667,1.21933333333333,0.217801079230306,0.641,15,24,"85",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"34","Jan2020",2,13,1,0.245166666666667,1.37316666666667,0.283485310259568,0.685,10,24,"34",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,TRUE
"18","Jan2020",2,13,2,0.247333333333333,1.55333333333333,0.267455643568337,0.644,10,24,"18",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"90x90","Jan2020",2,13,1,0.2375,1.058,0.187387909006409,0.643,19.5,24,"90",90,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"24x135","Jan2020",2,13,1,0.238833333333333,1.2,0.209981876364562,0.583,15.5,24,"24",135,"heterozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"96x96","Jan2020",2,13,2,0.238,1.26433333333333,0.266086539729704,0.626,10.5,24,"96",96,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"1x1","Jan2020",2,13,2,0.246,1.50866666666667,0.21932951842496,0.579,13.5,24,"1",1,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"19","Jan2020",2,13,1,0.247166666666667,1.303,0.263961265059565,0.709,10,24,"19",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,TRUE
"19","Jan2020",2,13,1,0.247166666666667,1.32566666666667,0.263842471684428,0.685,10,24,"19",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,TRUE
"68","Jan2020",2,13,1,0.242666666666667,1.4035,0.269695718496665,0.646,10,24,"68",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,TRUE
"68","Jan2020",2,13,2,0.2485,1.679,0.268415104279218,0.652,10,24,"68",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,TRUE
"68","Jan2020",2,13,2,0.25,1.35816666666667,0.259255487067289,0.697,10,24,"68",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,TRUE
"79x79","Jan2020",2,13,1,0.232333333333333,1.17766666666667,0.228940142502076,0.659,16,24,"79",79,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"79x79","Jan2020",2,13,2,0.236166666666667,1.17833333333333,0.218607284488415,0.682,16,24,"79",79,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"73x73","Jan2020",2,13,2,0.237833333333333,1.04616666666667,0.151971306577847,0.583,19,24,"73",73,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"25x25","Jan2020",2,13,2,0.242,1.17533333333333,0.2264374626193,0.626,15,24,"25",25,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"36x36","Jan2020",2,13,1,0.237166666666667,1.24233333333333,0.267645317880705,0.638,10.5,24,"36",36,"homozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"36x36","Jan2020",2,13,2,0.235666666666667,1.24816666666667,0.268645722978356,0.611,10.5,24,"36",36,"homozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"14x46","Jan2020",2,13,1,0.238166666666667,1.107,0.263062447342088,0.593,13,24,"14",46,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"49x49","Jan2020",2,13,2,0.239,1.15,0.230711794330096,0.636,12,24,"49",49,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"95x135","Jan2020",2,13,2,0.245666666666667,1.23766666666667,0.22053264747135,0.583,13.5,24,"95",135,"heterozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"34x96","Jan2020",2,13,1,0.238833333333333,1.136,0.177437250403756,0.614,16,24,"34",96,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"131x131","Jan2020",2,13,1,0.241333333333333,1.22883333333333,0.240744567275852,0.751,14,24,"131",131,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"131x131","Jan2020",2,13,2,0.2425,1.23266666666667,0.240868279027806,0.651,12.5,24,"131",131,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"30x30","Jan2020",2,13,1,0.244333333333333,1.30833333333333,0.178415504326068,0.66,13.5,24,"30",30,"homozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"29x29","Jan2020",2,14,2,0.252,1.143,0.177479814447712,0.739,17.5,23.75,"29",29,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"29x29","Jan2020",2,14,2,0.249,1.13566666666667,0.168978425849065,0.72,17.5,23.75,"29",29,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"118","Jan2020",2,14,1,0.255166666666667,1.28866666666667,0.276266666113245,0.759,11.5,23.75,"118",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,TRUE
"76x96","Jan2020",2,14,1,0.245833333333333,1.193,0.259284061637777,0.702,13,23.75,"76",96,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"50x46","Jan2020",2,14,1,0.253,1.26133333333333,0.259696806070853,0.643,10.5,23.75,"50",46,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"47x46","Jan2020",2,14,1,0.252666666666667,1.30866666666667,0.252059876471034,0.577,10,23.75,"47",46,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"107x135","Jan2020",2,14,1,0.249833333333333,1.136,0.245897735312583,0.614,11.5,23.75,"107",135,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"109","Jan2020",2,14,1,0.253666666666667,1.2325,0.234282969280297,0.622,12,23.75,"109",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"109","Jan2020",2,14,1,0.2555,1.26433333333333,0.244259140969039,0.718,12,23.75,"109",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,TRUE
"120x120","Jan2020",2,14,2,0.247833333333333,1.206,0.238945883079822,0.741,14.5,23.75,"120",120,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"135","Jan2020",2,14,1,0.2605,1.203,0.22872569289123,0.71,16,23.75,"135",NA,"haploid","haploid","del",TRUE,FALSE,TRUE,TRUE
"15x15","Jan2020",2,14,1,0.248,1.18266666666667,0.264246527947876,0.611,13,23.5,"15",15,"homozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"88x93","Jan2020",2,14,2,0.254,1.4575,0.208135011475763,0.605,15,23.75,"88",93,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"56x67","Jan2020",2,14,2,0.251833333333333,1.384,0.216336267477857,0.677,16,23.75,"56",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
